construction,p,q,condition_sa,condition_sb,truth_gc,truth_cs,status,error,gc,gaussian_te,gaussian_cmi,direct_cs,spectral_gc,spectral_cs,max_rho2,rank,abs_gc_spectral_error,abs_cs_spectral_error,abs_te_cmi_error,abs_gc_truth_error,abs_cs_truth_error,abs_spectral_gc_truth_error,abs_spectral_cs_truth_error
144,1,1,1.0,1.0,9.661249818736605,4.542964071641943,ok,,9.66124981873693,4.830624909368465,4.830624909368465,4.542964071641826,9.661249818736605,4.542964071641943,0.9999362951473626,1,3.2507330161024584e-13,1.163513729807164e-13,0.0,3.2507330161024584e-13,1.163513729807164e-13,0.0,0.0
145,3,2,2523967.4435175788,126.76880353459788,0.8475905775878658,0.2511544149815632,ok,,0.8475905775415873,0.42379528877079364,0.42379528877079364,0.2511544149639615,0.8475905775234107,0.25115441495883356,0.4815759065312941,2,1.8176571359163063e-11,5.127953617289904e-12,0.0,4.6278536558475025e-11,1.7601697877012157e-11,6.445510791763809e-11,2.272965149430206e-11
146,4,3,6578662.999778262,6008.24701864227,2.079076300341134,0.7785046870560608,ok,,2.0790763004137665,1.0395381502068832,1.0395381502068832,0.7785046871091845,2.0790763004522312,0.7785046871065766,0.865860836764482,3,3.8464786911163173e-11,2.6079138848444927e-12,0.0,7.263256662781714e-11,5.312372763910389e-11,1.1109735353898031e-10,5.05158137542594e-11
147,4,1,75320122.4534528,1.0,0.025966547933790135,0.006554575010706244,ok,,0.025966547934899165,0.012983273967449582,0.012983273967449582,0.006554575011076924,0.025966547937617494,0.006554575011681596,0.025632316327885336,1,2.7183290340904165e-12,6.046716946594977e-13,0.0,1.1090295348736845e-12,3.706800491554141e-13,3.827358568964101e-12,9.753517438149117e-13
148,4,4,9740.403105430138,1677352.67776434,0.6041861351574208,0.17550539808104113,ok,,0.6041861351608047,0.30209306758040233,0.30209306758040233,0.17550539807032717,0.604186135157565,0.175505398081079,0.41326930786842225,4,3.2396307858562068e-12,1.0751843859679866e-11,0.0,3.3838487567550146e-12,1.0713957498964533e-11,1.4421797089880783e-13,3.788636071533347e-14
149,5,5,64.30126712071065,1.1015879025702109,0.8593730702660737,0.24279545489013435,ok,,0.8593730702660746,0.4296865351330373,0.4296865351330373,0.24279545489013454,0.8593730702660747,0.24279545489013468,0.39179035268672535,5,1.1102230246251565e-16,1.3877787807814457e-16,0.0,8.881784197001252e-16,1.942890293094024e-16,9.992007221626409e-16,3.3306690738754696e-16
150,4,5,4.963152653974809,71.23809666199001,0.7587188261456428,0.21193013987512066,ok,,0.7587188261456427,0.37935941307282134,0.37935941307282134,0.2119301398751201,0.7587188261456426,0.21193013987512063,0.3671223284582028,4,1.1102230246251565e-16,5.273559366969494e-16,0.0,1.1102230246251565e-16,5.551115123125783e-16,2.220446049250313e-16,2.7755575615628914e-17
151,3,4,36553.589100591365,2.587692686413076,0.7050663444959289,0.21219984158236496,ok,,0.7050663444960173,0.3525331722480087,0.3525331722480087,0.2121998415824553,0.7050663444962504,0.21219984158247734,0.4803502193515006,3,2.3303581286882036e-13,2.2037927038809357e-14,0.0,8.848477506262498e-14,9.034439862887211e-14,3.2152058793144533e-13,1.1238232566768147e-13
152,1,2,1.0,8370.174733358692,1.3425257513821964,0.46705918561153686,ok,,1.3425257513824853,0.6712628756912427,0.6712628756912427,0.4670591856115487,1.342525751382311,0.467059185611585,0.7388148539700248,1,1.7430501486614958e-13,3.630429290524262e-14,0.0,2.8888003100746573e-13,1.1823875212257917e-14,1.1457501614131615e-13,4.8128168117500536e-14
153,4,5,17058592.70412546,10140.45303936508,1.8092367611840259,0.5653987320979919,ok,,1.8092367611845876,0.9046183805922938,0.9046183805922938,0.565398732100987,1.809236761419455,0.5653987321728742,0.6654788801535633,4,2.3486745881484694e-10,7.188716288908381e-11,0.0,5.617728504603292e-13,2.9951596758337473e-12,2.3542923166530727e-10,7.488232256491756e-11
154,4,5,941182.8297038203,3.955769663543595,0.34255518882920505,0.09123255952291005,ok,,0.34255518882918956,0.17127759441459478,0.17127759441459478,0.0912325595229051,0.34255518882920927,0.0912325595229118,0.20774442042054223,4,1.970645868709653e-14,6.702971511174383e-15,0.0,1.5487611193520934e-14,4.954370247389761e-15,4.218847493575595e-15,1.7486012637846216e-15
155,5,4,5.803587288303286,8.689119882448816,2.4779724510542986,0.8051369329470525,ok,,2.477972451054298,1.238986225527149,1.238986225527149,0.8051369329470521,2.477972451054299,0.8051369329470526,0.7124117100835198,4,8.881784197001252e-16,4.440892098500626e-16,0.0,4.440892098500626e-16,3.3306690738754696e-16,4.440892098500626e-16,1.1102230246251565e-16
156,4,5,57223.519185333826,12475.065337966651,15.548381785911193,7.360858906499782,ok,,15.54838201445732,7.77419100722866,7.77419100722866,7.360858990033836,15.548382316079762,7.360859171584003,0.999999674158983,4,3.016224408014523e-07,1.8155016690002412e-07,0.0,2.2854612780065509e-07,8.353405345218334e-08,5.301685686021074e-07,2.6508422035220747e-07
157,5,2,1612910.9652926503,165.78485289941673,0.0749868214807761,0.019094306809272262,ok,,0.07498682148069369,0.037493410740346844,0.037493410740346844,0.019094306809236627,0.07498682148068482,0.01909430680924909,0.05736236251121714,2,8.867906409193438e-15,1.2462253451417382e-14,0.0,8.240630400280224e-14,3.563468964351557e-14,9.127421041199568e-14,2.317243619209819e-14
158,5,2,22800834.773003034,18.773498364468754,0.027140057147222955,0.006852936736507375,ok,,0.027140057147104657,0.013570028573552328,0.013570028573552328,0.00685293673649312,0.027140057147178355,0.006852936736496003,0.026616343615777256,2,7.369799215339867e-14,2.882243055335465e-15,0.0,1.1829773272076238e-13,1.4254222802101424e-14,4.459974056736371e-14,1.1371979746765959e-14
159,3,1,1015.7082647928211,1.0,0.17683806415855255,0.04705404174748071,ok,,0.1768380641585532,0.0884190320792766,0.0884190320792766,0.04705404174748118,0.17683806415855294,0.04705404174748081,0.16208453791741867,1,2.498001805406602e-16,3.677613769070831e-16,0.0,6.38378239159465e-16,4.718447854656915e-16,3.885780586188048e-16,1.0408340855860843e-16
160,5,4,2.3156955236995023,740.909343192661,0.4463820571739319,0.12116889064036125,ok,,0.44638205717393986,0.22319102858696993,0.22319102858696993,0.12116889064032232,0.4463820571739333,0.1211688906403617,0.2692916029594979,4,6.5503158452884236e-15,3.9371284010769614e-14,0.0,7.93809462606987e-15,3.892719480091955e-14,1.3877787807814457e-15,4.440892098500626e-16
161,4,3,88206787.4217554,862.3675034747845,1.8231203416561987,0.5567723900286636,ok,,1.8231203414624033,0.9115601707312017,0.9115601707312017,0.5567723898493071,1.8231203408900656,0.5567723897438652,0.5868169014911574,3,5.723377327626622e-10,1.0544187745153977e-10,0.0,1.9379542415265405e-10,1.7935652962819404e-10,7.661331569153162e-10,2.847984070797338e-10
162,2,3,187.6872493940005,324655.8158574455,0.5967656314475671,0.1686148914536893,ok,,0.5967656314381911,0.29838281571909553,0.29838281571909553,0.1686148914530734,0.5967656314473921,0.1686148914536326,0.36125857579148557,2,9.201084338883447e-12,5.591915819280757e-13,0.0,9.376055487564372e-12,6.158962229108056e-13,1.7497114868092467e-13,5.670464098272987e-14
163,1,4,1.0,17.994185717482917,0.0018807586963171445,0.0004705211876127586,ok,,0.0018807586963159872,0.0009403793481579936,0.0009403793481579936,0.00047052118761303774,0.0018807586963171452,0.0004705211876127588,0.0018789911779457575,1,1.1579279202145187e-15,2.789652189805203e-16,0.0,1.1572773989110274e-15,2.791278493063931e-16,6.505213034913027e-19,1.6263032587282567e-19
164,1,5,1.0,109.65622191230823,0.0017538113541192004,0.0004387411155694348,ok,,0.0017538113541211153,0.0008769056770605577,0.0008769056770605577,0.0004387411155697407,0.0017538113541192,0.0004387411155694347,0.0017522743256702387,1,1.915351557912892e-15,3.0601606318403363e-16,0.0,1.914917877043898e-15,3.059076429667851e-16,4.336808689942018e-19,1.0842021724855044e-19
165,4,4,96990408.77026461,13.025620344386342,0.41466660617783757,0.11671565963124865,ok,,0.41466660618412765,0.20733330309206383,0.20733330309206383,0.11671565963074304,0.4146666061544475,0.11671565962389296,0.31967997141237053,4,2.968014722881662e-11,6.850076061937216e-12,0.0,6.290079568316287e-12,5.056094432021041e-13,2.3390067660500335e-11,7.35568550513932e-12
166,3,4,2149.8432437567326,443.9330075950207,0.5968397872346967,0.16568708944515567,ok,,0.5968397872346891,0.29841989361734456,0.29841989361734456,0.16568708944516786,0.596839787234683,0.16568708944515173,0.31475988048656595,3,6.106226635438361e-15,1.61259894326804e-14,0.0,7.549516567451064e-15,1.2184697695261093e-14,1.3655743202889425e-14,3.941291737419306e-15
167,5,1,1031860.6983289795,1.0,1.2822584168364626,0.44188834951409406,ok,,1.2822584168366031,0.6411292084183016,0.6411292084183016,0.441888349514163,1.2822584168361824,0.4418883495139777,0.7225899151435143,1,4.2077452633293433e-13,1.8529622280993863e-13,0.0,1.4055423491754482e-13,6.894484982922222e-14,2.802202914153895e-13,1.163513729807164e-13
168,5,2,5567.396540813053,9.565483984556273,17.598852780427126,8.45582998691808,ok,,17.598853113367714,8.799426556683857,8.799426556683857,8.455830212423603,17.59885298666206,8.455830090035542,0.9999999709302219,2,1.2670565396888378e-07,1.2238806057496276e-07,0.0,3.3294058709998353e-07,2.2550552358779896e-07,2.0623493313109975e-07,1.031174630128362e-07
169,4,4,1052993.5849072295,703100.7373273446,0.2889223761306625,0.07521435893390227,ok,,0.2889223761479762,0.1444611880739881,0.1444611880739881,0.07521435892715012,0.2889223761330479,0.0752143589345348,0.1368209902272262,4,1.492833634486601e-11,7.384690081657652e-12,0.0,1.731370602442439e-11,6.752154391165277e-12,2.38536967955838e-12,6.325356904923751e-13
170,1,5,1.0,82176.05606589199,0.33029082002495896,0.0922291430686357,ok,,0.3302908200251533,0.16514541001257665,0.16514541001257665,0.0922291430690878,0.33029082002496535,0.09222914306863765,0.2812853135871757,1,1.87960758069039e-13,4.5015380312207753e-13,0.0,1.9434454046063365e-13,4.5211057120297937e-13,6.38378239159465e-15,1.9567680809018384e-15
171,2,4,99861800.9183643,1816820.2218928784,0.09496264023050913,0.024563193203592102,ok,,0.09496264431484924,0.04748132215742462,0.04748132215742462,0.024563193228300584,0.09496264021623621,0.02456319319978724,0.09009600640874656,2,4.098613032299525e-09,2.8513344463299006e-11,0.0,4.0843401161172466e-09,2.4708481788371373e-11,1.427291618227855e-11,3.804862674927634e-12
172,1,4,1.0,723115.2617042053,0.1269368498236216,0.03321262272856275,ok,,0.12693684983303388,0.06346842491651694,0.06346842491651694,0.03321262273070813,0.1269368498236219,0.03321262272856283,0.11921070715988084,1,9.411971202410996e-12,2.1452978282709978e-12,0.0,9.412276513742768e-12,2.1453810949978447e-12,3.0531133177191805e-16,8.326672684688674e-17
173,2,3,78831.7432018469,1.5608528075205341,0.6840505401752701,0.20182442003527584,ok,,0.6840505401751034,0.3420252700875517,0.3420252700875517,0.20182442003527656,0.6840505401748421,0.20182442003514947,0.4500869309029885,2,2.6123547769429933e-13,1.270927807439648e-13,0.0,1.667554982986985e-13,7.216449660063518e-16,4.2799097599299785e-13,1.2637113577795844e-13
174,1,4,1.0,1513089.527600516,0.02853813534588988,0.007210522407757768,ok,,0.02853813533888161,0.014269067669440805,0.014269067669440805,0.007210522401745578,0.0285381353458898,0.007210522407757747,0.028134768977309786,1,7.008189167878598e-12,6.0121690612091605e-12,0.0,7.008268965158493e-12,6.012189877890872e-12,7.979727989493313e-17,2.0816681711721685e-17
175,1,5,1.0,1011591.0582267892,0.009798644996830858,0.0024586478006213284,ok,,0.009798645008746831,0.004899322504373416,0.004899322504373416,0.0024586477988339794,0.009798644996889525,0.0024586478006361026,0.009750794691921033,1,1.1857306803086942e-11,1.802123120869803e-12,0.0,1.1915973416321002e-11,1.7873489147057775e-12,5.866661323405964e-14,1.4774206164025472e-14
176,2,4,4.418365125067377,11464.409471478548,0.38972952021281554,0.10889094211488393,ok,,0.38972952021277907,0.19486476010638953,0.19486476010638953,0.108890942114658,0.38972952021282314,0.10889094211488627,0.30189594283093923,2,4.4075854077618715e-14,2.2827573165074e-13,0.0,3.647082635893639e-14,2.2593038551121936e-13,7.605027718682322e-15,2.345346139520643e-15
177,1,1,1.0,1.0,0.014784559481316762,0.003716581504640847,ok,,0.014784559481316517,0.0073922797406582585,0.0073922797406582585,0.003716581504641825,0.014784559481316769,0.0037165815046408487,0.014675804506269603,1,2.5153490401663703e-16,9.762156361059482e-16,0.0,2.445960101127298e-16,9.77950359581925e-16,6.938893903907228e-18,1.734723475976807e-18
178,3,4,4.335552769091598,16357.97422190393,0.9117017081794638,0.263783942448013,ok,,0.9117017081794381,0.45585085408971904,0.45585085408971904,0.26378394244753967,0.9117017081793685,0.2637839424479798,0.4379799842982761,3,6.961098364399732e-14,4.401479181126433e-13,0.0,2.5757174171303632e-14,4.733435865489355e-13,9.536815781530095e-14,3.319566843629218e-14
179,5,5,665736.911258031,5.939008928066959,0.47782509333339507,0.13459578829982566,ok,,0.4778250933389623,0.23891254666948114,0.23891254666948114,0.134595788301616,0.47782509333306755,0.13459578829972135,0.3397960850194994,5,5.894729149247269e-12,1.894651102674061e-12,0.0,5.5672133569828475e-12,1.7903456495105274e-12,3.275157922644212e-13,1.0430545316353346e-13
180,3,1,5569469.546390399,1.0,22.18630918852118,10.805472521885985,ok,,22.19580656805661,11.097903284028305,11.097903284028305,10.910103819914184,22.337259280395582,10.880947567812374,0.999999999800909,1,0.14145271233897105,0.029156252101810054,0.0,0.00949737953543206,0.10463129802819893,0.15095009187440311,0.07547504592638887
181,1,4,1.0,24930825.3015376,0.37069677039638943,0.10474910173761155,ok,,0.37069676998131396,0.18534838499065698,0.18534838499065698,0.10474910177132513,0.3706967703522166,0.10474910172378757,0.3097467849324944,1,3.709026419329575e-10,4.753755722397557e-11,0.0,4.1507547399177724e-10,3.371357359949201e-11,4.417283205881972e-11,1.382398362448356e-11
182,2,4,6379400.484976012,19545884.793393064,0.0022964605712526755,0.0005743631257359171,ok,,0.002296460323513827,0.0011482301617569135,0.0011482301617569135,0.000574363128268196,0.002296460571508173,0.0005743631257998493,0.0012138078275983919,2,2.4799434597891357e-10,2.4683467075847787e-12,0.0,2.4773884853279693e-10,2.5322789655099487e-12,2.5549744611663705e-13,6.393225792516999e-14
183,1,2,1.0,5220056.704673819,0.02830411080027555,0.0071507780451205835,ok,,0.02830411084753859,0.014152055423769294,0.014152055423769294,0.007150778055382556,0.02830411080240743,0.007150778045664786,0.027907302044908957,1,4.51311592264414e-11,9.717769991479663e-12,0.0,4.726303723390224e-11,1.0261972695213561e-11,2.1318780074608412e-12,5.442027037338981e-13
184,4,4,2.946967288344751,21660.708848962153,0.4564900492797648,0.12148779232331355,ok,,0.4564900492793238,0.2282450246396619,0.2282450246396619,0.12148779232414508,0.45649004927982384,0.12148779232333064,0.20536771178038063,4,5.000444502911705e-13,8.14445733077207e-13,0.0,4.409805853811122e-13,8.315292898686266e-13,5.906386491005833e-14,1.7083556791419596e-14
185,2,5,3.056950993033695,462.2125727909212,0.11401439388035947,0.029443514444640446,ok,,0.11401439388035772,0.05700719694017886,0.05700719694017886,0.029443514444627894,0.11401439388035928,0.029443514444640398,0.09514866627177385,2,1.5543122344752192e-15,1.2503886814840826e-14,0.0,1.7486012637846216e-15,1.2552459072168176e-14,1.942890293094024e-16,4.85722573273506e-17
186,5,5,4542.871748700843,23887.43606355088,4.111963023882443,1.5388319032664692,ok,,4.111963023884496,2.055981511942248,2.055981511942248,1.5388319032670816,4.111963023882935,1.538831903266703,0.9385729127831564,5,1.5614176618328202e-12,3.785860513971784e-13,0.0,2.0534685063466895e-12,6.123990203832363e-13,4.920508445138694e-13,2.3381296898605797e-13
187,4,3,2.514437965569437,20343688.765361957,2.135442326320848,0.7140540549843423,ok,,2.1354423262415185,1.0677211631207593,1.0677211631207593,0.7140540549324639,2.1354423261703466,0.7140540549277494,0.725691453295293,3,7.117195721662029e-11,4.714451051768265e-12,0.0,7.932943191235609e-11,5.187839047238185e-11,1.5050138912897637e-10,5.659284152415012e-11
188,3,1,1266.972372254888,1.0,1.2485142246748222,0.4279169915277669,ok,,1.2485142246748255,0.6242571123374128,0.6242571123374128,0.42791699152776763,1.2485142246748273,0.427916991527769,0.7130692049916898,1,1.7763568394002505e-15,1.3877787807814457e-15,0.0,3.3306690738754696e-15,7.216449660063518e-16,5.10702591327572e-15,2.1094237467877974e-15
189,1,3,1.0,8800111.45976142,0.03633220897180491,0.009206053991457294,ok,,0.03633220899559486,0.01816610449779743,0.01816610449779743,0.009206053986610119,0.036332208971890365,0.009206053991479233,0.03568011545271067,1,2.3704496698861988e-11,4.869113792715929e-12,0.0,2.3789949177288605e-11,4.84717474491525e-12,8.545247842661752e-14,2.193904780067868e-14
190,1,5,1.0,11213496.260550171,0.15587878335078484,0.04118798249561684,ok,,0.1558787834171067,0.07793939170855335,0.07793939170855335,0.04118798251459044,0.1558787833498731,0.041187982495363304,0.14433709532411615,1,6.723360757021624e-11,1.9227133774002425e-11,0.0,6.632186466681844e-11,1.8973600468541463e-11,9.117429033977942e-13,2.535333054609623e-13
191,4,5,132319.60733954192,15.838320247428213,1.0079912726498068,0.3168753001244607,ok,,1.007991272649582,0.503995636324791,0.503995636324791,0.3168753001239697,1.0079912726483586,0.3168753001239106,0.5919596870145939,4,1.2234657731369225e-12,5.911937606128959e-14,0.0,2.2470914018413168e-13,4.909961326404755e-13,1.4481749133210542e-12,5.501155087017651e-13
192,5,4,2994.0746948965757,28010026.742938627,23.179799293450667,11.264717672300058,ok,,23.245072407546246,11.622536203773123,11.622536203773123,11.229506717296118,23.113693976970968,11.231665014063276,0.9999999998929656,4,0.13137843057527832,0.0021582967671580633,0.0,0.06527311409557868,0.035210955003940114,0.06610531647969964,0.03305265823678205
193,3,1,50091.59797464223,1.0,3.3971505884527216,1.4219876173258945,ok,,3.3971505884527593,1.6985752942263797,1.6985752942263797,1.4219876173258057,3.397150588452612,1.4219876173258408,0.9665315002488741,1,1.474376176702208e-13,3.5083047578154947e-14,0.0,3.774758283725532e-14,8.881784197001252e-14,1.0969003483296547e-13,5.3734794391857577e-14
194,4,4,34552.50197568287,36935209.47190155,3.027648403347354,1.0362133852692181,ok,,3.0276484031788353,1.5138242015894177,1.5138242015894177,1.0362133852684456,3.0276484032825386,1.036213385245877,0.816058460278168,4,1.0370326819497677e-10,2.2568613644580182e-11,0.0,1.6851853246180326e-10,7.724931805341839e-13,6.481526426682649e-11,2.3341106825114366e-11
195,2,4,1556952.7754879273,74.12958656190084,1.4386549504421888,0.5035886216304488,ok,,1.4386549504467774,0.7193274752233887,0.7193274752233887,0.5035886216318186,1.4386549504440895,0.5035886216310053,0.756990526177206,2,2.687849942617504e-12,8.133493878403897e-13,0.0,4.588551760775772e-12,1.3697931677825181e-12,1.900701818158268e-12,5.564437799421285e-13
196,3,5,3777308.4617262585,61984373.069961704,0.3334415521846222,0.09098313070325131,ok,,0.33344155091210936,0.16672077545605468,0.16672077545605468,0.09098313053194662,0.33344155223571276,0.09098313071710215,0.25220949072400606,3,1.3236033935548619e-09,1.85155529797143e-10,0.0,1.272512817340754e-09,1.7130469265325132e-10,5.109057621410784e-11,1.3850837143891681e-11
197,3,3,81296.772295663,59803207.45899645,1.5678977362949795,0.4734027386443211,ok,,1.5678977376418075,0.7839488688209038,0.7839488688209038,0.4734027389452953,1.5678977358282515,0.47340273849570497,0.567297574196667,3,1.813555972063341e-09,4.4959030942592904e-10,0.0,1.3468279824735419e-09,3.0097419001506864e-10,4.667279895897991e-10,1.486161194108604e-10
198,2,4,28.37287533332936,3422265.9369913535,1.534457166492727,0.5014087494744884,ok,,1.5344571665638131,0.7672285832819066,0.7672285832819066,0.5014087494320938,1.534457166460193,0.5014087494612378,0.6985391598319569,2,1.0362022351273481e-10,2.9144020530225134e-11,0.0,7.108624799911922e-11,4.239464335142884e-11,3.253397551361559e-11,1.3250622821203706e-11
199,1,5,1.0,100.85238222274954,0.0006714099256822524,0.00016789473837449108,ok,,0.0006714099256789341,0.00033570496283946705,0.00033570496283946705,0.0001678947383743079,0.0006714099256822526,0.00016789473837449114,0.0006711845804739251,1,3.318526009543632e-15,1.8323016715005025e-16,0.0,3.318309169109135e-15,1.8317595704142597e-16,2.168404344971009e-19,5.421010862427522e-20
200,2,1,689711.2466220658,1.0,0.06456774198826559,0.016528556758037247,ok,,0.06456774198743442,0.03228387099371721,0.03228387099371721,0.016528556758034885,0.06456774198821734,0.016528556758024608,0.0625273941472387,1,7.829153991778526e-13,1.0276501871686605e-14,0.0,8.311684673856234e-13,2.3626933742804113e-15,4.8253068207770866e-14,1.2639195245967016e-14
201,2,4,166.56600058915208,50880992.363602065,0.5315624341365355,0.15463014737975245,ok,,0.53156243312249,0.265781216561245,0.265781216561245,0.15463014732848013,0.5315624341817381,0.1546301473946215,0.39501394456358063,2,1.0592481336502146e-09,6.614137015859001e-11,0.0,1.0140455142249039e-09,5.127231972323898e-11,4.5202619425310786e-11,1.4869050435351028e-11
202,1,5,1.0,2.9894166509327302,0.02714033676475109,0.006853827359473739,ok,,0.02714033676475147,0.013570168382375736,0.013570168382375736,0.006853827359475595,0.027140336764751107,0.006853827359473743,0.026775347258794723,1,3.642919299551295e-16,1.8518173106052416e-15,0.0,3.8163916471489756e-16,1.8561541192951836e-15,1.734723475976807e-17,4.336808689942018e-18
203,1,1,1.0,1.0,0.05377207792819705,0.013711654560978018,ok,,0.05377207792819716,0.02688603896409858,0.02688603896409858,0.013711654560977893,0.05377207792819705,0.013711654560978018,0.052351928198900874,1,1.1102230246251565e-16,1.249000902703301e-16,0.0,1.1102230246251565e-16,1.249000902703301e-16,0.0,0.0
204,3,1,198.45801816926786,1.0,16.802082808809505,8.113359348773006,ok,,16.802082735822502,8.401041367911251,8.401041367911251,8.113359321714515,16.80208279120791,8.113359339972208,0.9999999495398939,1,5.538540648331036e-08,1.8257692246947954e-08,0.0,7.298700310798267e-08,2.705849055928411e-08,1.760159662467231e-08,8.800798312336156e-09
205,2,5,1381449.827908596,234.00931792109617,0.6198681927963258,0.17522341353841636,ok,,0.6198681927893253,0.30993409639466263,0.30993409639466263,0.1752234135356936,0.6198681927894927,0.17522341353622464,0.36367221423105456,2,1.674216321134736e-13,5.31047428253828e-13,0.0,7.0005112817739246e-12,2.722766456741965e-12,6.833089649660451e-12,2.191719028488137e-12
206,3,2,63571347.711455636,4872.769862519274,0.22567530084274776,0.05917392869104094,ok,,0.22567530067747343,0.11283765033873672,0.11283765033873672,0.059173928655094965,0.22567530074128864,0.059173928664450724,0.14885095293384162,2,6.381520312181976e-11,9.355759222895443e-12,0.0,1.6527432200597048e-10,3.5945975362938754e-11,1.0145911888415071e-10,2.659021614004331e-11
207,3,3,3258390.147448846,467.6852972166643,0.7320011212851505,0.20107946164913545,ok,,0.7320011212950375,0.36600056064751874,0.36600056064751874,0.2010794616544791,0.7320011213045692,0.20107946165502255,0.3102547418189742,3,9.531708755616819e-12,5.434541705540141e-13,0.0,9.886980123496869e-12,5.3436421953989566e-12,1.9418688879113688e-11,5.887096365952971e-12
208,3,4,51766.52265657599,59.34379156524982,1.14578405983258,0.3785311935723102,ok,,1.1457840598323532,0.5728920299161766,0.5728920299161766,0.3785311935722975,1.1457840598322324,0.3785311935721739,0.665810532235082,3,1.2079226507921703e-13,1.2356782264077992e-13,0.0,2.2670754162845697e-13,1.2712053631958042e-14,3.47499806707674e-13,1.3627987627273797e-13
209,3,5,2.885032274970225,209701.8253539358,0.40584842216177747,0.10970034152842828,ok,,0.4058484221668408,0.2029242110834204,0.2029242110834204,0.10970034152878139,0.40584842216065936,0.10970034152810432,0.23846468577657687,3,6.181444245356715e-12,6.770695115676517e-13,0.0,5.06333863725672e-12,3.5310643298203104e-13,1.1181056080999952e-12,3.239630785856207e-13
210,5,1,76251868.48158707,1.0,2.129936535147891,0.8161365948727147,ok,,2.1299365351518524,1.0649682675759262,1.0649682675759262,0.8161365948857631,2.129936535243632,0.8161365949169368,0.8811551639283586,1,9.177947291050259e-11,3.1173730263844845e-11,0.0,3.9612757518625585e-12,1.3048340186117002e-11,9.574074866236515e-11,4.422207044996185e-11
211,4,3,13081.91650754734,376967.7879678842,0.0620046858466672,0.015805461503520347,ok,,0.062004685844336827,0.031002342922168413,0.031002342922168413,0.015805461501837925,0.062004685846693344,0.01580546150352706,0.055474878296191826,3,2.356517758705934e-12,1.6891349430281366e-12,0.0,2.3303720064760114e-12,1.6824215631761064e-12,2.6145752229922437e-14,6.7133798520302435e-15
212,3,4,84771889.39000206,67.49385368227176,0.7997156622978551,0.232017750656578,ok,,0.7997156601144341,0.39985783005721703,0.39985783005721703,0.23201774990365376,0.7997156586800938,0.2320177494232757,0.43954202762955996,3,1.4343403131888977e-09,4.803780706552629e-10,0.0,2.183420999557484e-09,7.529242507242628e-10,3.6177613127463815e-09,1.2333023213795258e-09
213,2,4,32560440.218534052,13851.70261676866,0.5083078828619473,0.1488890022917763,ok,,0.5083078830186674,0.2541539415093337,0.2541539415093337,0.14888900232080626,0.50830788274898,0.14888900225442925,0.3961123137709053,2,2.696873835361657e-10,6.63770149955667e-11,0.0,1.5672008135680926e-10,2.9029972870020515e-11,1.1296730217935647e-10,3.734704212554618e-11
214,1,5,1.0,13360682.530353606,0.003845374402764223,0.0009627289843002442,ok,,0.00384537460887735,0.001922687304438675,0.001922687304438675,0.0009627290157627755,0.003845374402764968,0.0009627289843004311,0.003837990418376608,1,2.0611238193621317e-10,3.14623443400594e-11,0.0,2.061131269999461e-10,3.146253125651394e-11,7.450637329320386e-16,1.8691645453650096e-16
215,4,1,170.7760502905756,1.0,1.1224171915621683,0.37653188767982115,ok,,1.122417191562172,0.561208595781086,0.561208595781086,0.37653188767982293,1.1224171915621675,0.3765318876798208,0.6745079337147375,1,4.440892098500626e-15,2.1094237467877974e-15,0.0,3.552713678800501e-15,1.7763568394002505e-15,8.881784197001252e-16,3.3306690738754696e-16
216,5,5,518829.18307037326,496.865758426684,19.917863384866504,9.482318182364377,ok,,19.917867847222645,9.958933923611323,9.958933923611323,9.482319986698407,19.91787574314922,9.482324361505658,0.9999999942864433,5,7.895926575685053e-06,4.374807250684398e-06,0.0,4.462356141488044e-06,1.8043340297424493e-06,1.2358282717173097e-05,6.1791412804268475e-06
217,4,5,116141.26294739812,6171354.032924724,2.3827848523881623,0.7712451900506995,ok,,2.3827848524165454,1.1913924262082727,1.1913924262082727,0.7712451899931798,2.382784852391276,0.7712451900515693,0.7315393392828079,4,2.5269564218888263e-11,5.838951544490101e-11,0.0,2.8383073669147052e-11,5.75196557051072e-11,3.113509450258789e-12,8.698597397938101e-13
218,4,3,279229.1008253256,2.186902265871167,0.7965769622443504,0.223666605564096,ok,,0.7965769622444254,0.3982884811222127,0.3982884811222127,0.22366660556412032,0.7965769622443376,0.22366660556409207,0.3429360371663125,3,8.781864124784988e-14,2.8255175976710234e-14,0.0,7.505107646466058e-14,2.4313884239290928e-14,1.27675647831893e-14,3.941291737419306e-15
219,4,4,1801.803850851618,3248.536344653709,0.7382576154179501,0.20307125027422124,ok,,0.7382576154179366,0.3691288077089683,0.3691288077089683,0.20307125027413075,0.7382576154179634,0.20307125027422507,0.3171245240515772,4,2.6867397195928788e-14,9.431344594190705e-14,0.0,1.354472090042691e-14,9.048317650695026e-14,1.3322676295501878e-14,3.83026943495679e-15
220,3,5,59376225.79297422,711532.2892019077,1.4049882689440827,0.4508170567495271,ok,,1.4049882692408717,0.7024941346204359,0.7024941346204359,0.45081705683177464,1.4049882691557363,0.4508170568324239,0.6699135346326898,3,8.51354542419358e-11,6.492584248007915e-13,0.0,2.967890377902904e-10,8.224754211028085e-11,2.1165358354835462e-10,8.289680053508164e-11
