edge_id,source,target,gc,gaussian_te_cmi,canonical_cs,component_te_1,component_te_2,spectrum_spread_h,rank_one_gap_q,normalized_gap_qn,abs_gc_spectrum_error
000001.SS+IMOEX.ME->^DJI+^GSPC,000001.SS;IMOEX.ME,^DJI;^GSPC,0.007178021684936198,0.003589010842468099,0.0017992316955526757,0.0035520383560376408,3.697248643008029e-05,0.04078183429032593,9.831891199232543e-08,0.04078182912430061,7.554720737878995e-16
000001.SS+IMOEX.ME->^DJI+^HSI,000001.SS;IMOEX.ME,^DJI;^HSI,0.010063475574693115,0.005031737787346557,0.0025219556375367072,0.0038559782852320926,0.0011757595021137577,0.7162705014631776,3.391716221750468e-06,0.7162704490757101,1.4137996329210978e-15
000001.SS+IMOEX.ME->^DJI+^IXIC,000001.SS;IMOEX.ME,^DJI;^IXIC,0.009281613877725192,0.004640806938862596,0.002328381490807973,0.004615940629171092,2.4866309691286293e-05,0.02131790586335311,8.588615023384996e-08,0.021317901287878534,4.354155924701786e-16
000001.SS+IMOEX.ME->^DJI+^KS11,000001.SS;IMOEX.ME,^DJI;^KS11,0.0055403621863732155,0.0027701810931866078,0.0013872170302556323,0.0023437328153233018,0.000426448277863509,0.5209765019025097,7.485718933391769e-07,0.5209764822455578,4.0592529337857286e-16
000001.SS+IMOEX.ME->^DJI+^N100,000001.SS;IMOEX.ME,^DJI;^N100,0.00165566529047112,0.00082783264523556,0.0004141398719144418,0.0007700274621419486,5.780518309306022e-05,0.25980522992924315,3.336986396235142e-08,0.25980522873763406,1.102416768983261e-15
000001.SS+IMOEX.ME->^DJI+^N225,000001.SS;IMOEX.ME,^DJI;^N225,0.019626539803706322,0.009813269901853161,0.004942558032813123,0.00980353189105632,9.738010796407295e-06,0.003965384653573557,7.124829840866875e-08,0.003965380868917203,8.673617379884035e-16
000001.SS+IMOEX.ME->^DJI+^NZ50,000001.SS;IMOEX.ME,^DJI;^NZ50,0.0104985582428192,0.0052492791214096,0.002634722112944421,0.0051893962246969344,5.988289671347536e-05,0.0451107752449569,2.3245481621178565e-07,0.04511076314675029,1.618497003086361e-15
000001.SS+IMOEX.ME->^DJI+^STI,000001.SS;IMOEX.ME,^DJI;^STI,0.007743864324684324,0.003871932162342162,0.001941096725978088,0.0036970230465737165,0.0001749091157695602,0.17253178443017603,4.840427775460766e-07,0.17253176251784985,2.229119666630197e-15
000001.SS+IMOEX.ME->^DJI+^STOXX50E,000001.SS;IMOEX.ME,^DJI;^STOXX50E,0.000655612502317382,0.000327806251158691,0.0001639286972056325,0.00024895557869694635,7.885067246295588e-05,0.7307230265185498,1.4720322928397098e-08,0.7307230251485353,2.4224329139843626e-15
000001.SS+IMOEX.ME->^GSPC+^HSI,000001.SS;IMOEX.ME,^GSPC;^HSI,0.009989014914985717,0.004994507457492858,0.0025042432436021083,0.004256800956002804,0.0007377065014906195,0.503548856283127,2.3493162334868936e-06,0.5035487927945258,1.1293049828609014e-15
