split,edge_id,source_indices,target_indices,source,target,gc,gaussian_te,gaussian_cmi,canonical_cs,gc_canonical_error
discovery,000001.SS+399001.SZ->IMOEX.ME+^AXJO,0;1,2;3,000001.SS;399001.SZ,IMOEX.ME;^AXJO,0.012742778041122449,0.0063713890205612245,0.0063713890205612245,0.00319872882153667,-1.9029916531465574e-15
discovery,000001.SS+399001.SZ->IMOEX.ME+^DJI,0;1,2;4,000001.SS;399001.SZ,IMOEX.ME;^DJI,0.016911785932339995,0.008455892966169998,0.008455892966169998,0.004248826793815532,9.8879238130678e-16
discovery,000001.SS+399001.SZ->IMOEX.ME+^GSPC,0;1,2;5,000001.SS;399001.SZ,IMOEX.ME;^GSPC,0.020295802075366964,0.010147901037683482,0.010147901037683482,0.005100786208677592,2.796374243274613e-15
discovery,000001.SS+399001.SZ->IMOEX.ME+^HSI,0;1,2;6,000001.SS;399001.SZ,IMOEX.ME;^HSI,0.05748030209656818,0.02874015104828409,0.02874015104828409,0.01466194727674805,3.0461744238152733e-15
discovery,000001.SS+399001.SZ->IMOEX.ME+^IXIC,0;1,2;7,000001.SS;399001.SZ,IMOEX.ME;^IXIC,0.023693879209275792,0.011846939604637896,0.011846939604637896,0.005956714864657078,-2.282896094385478e-15
discovery,000001.SS+399001.SZ->IMOEX.ME+^KS11,0;1,2;8,000001.SS;399001.SZ,IMOEX.ME;^KS11,0.02441851896705316,0.01220925948352658,0.01220925948352658,0.006157255834706161,-7.424616477180734e-16
discovery,000001.SS+399001.SZ->IMOEX.ME+^N100,0;1,2;9,000001.SS;399001.SZ,IMOEX.ME;^N100,0.014093077767725504,0.007046538883862752,0.007046538883862752,0.003540376771825191,5.342948306008566e-16
discovery,000001.SS+399001.SZ->IMOEX.ME+^N225,0;1,2;10,000001.SS;399001.SZ,IMOEX.ME;^N225,0.020784486185387863,0.010392243092693931,0.010392243092693931,0.005232905850377452,9.228728892196614e-16
discovery,000001.SS+399001.SZ->IMOEX.ME+^NZ50,0;1,2;11,000001.SS;399001.SZ,IMOEX.ME;^NZ50,0.023041184916827717,0.011520592458413859,0.011520592458413859,0.005793303779099112,2.5118795932144167e-15
discovery,000001.SS+399001.SZ->IMOEX.ME+^STI,0;1,2;12,000001.SS;399001.SZ,IMOEX.ME;^STI,0.01790707280735404,0.00895353640367702,0.00895353640367702,0.004506098786827014,-2.3939183968479938e-15
discovery,000001.SS+399001.SZ->IMOEX.ME+^STOXX50E,0;1,2;13,000001.SS;399001.SZ,IMOEX.ME;^STOXX50E,0.014161153551370376,0.007080576775685188,0.007080576775685188,0.0035578007424876,8.187894806610529e-16
discovery,000001.SS+399001.SZ->^AXJO+^DJI,0;1,3;4,000001.SS;399001.SZ,^AXJO;^DJI,0.004752104056255035,0.0023760520281275177,0.0023760520281275177,0.0011898037880324864,-1.7780915628762273e-15
discovery,000001.SS+399001.SZ->^AXJO+^GSPC,0;1,3;5,000001.SS;399001.SZ,^AXJO;^GSPC,0.010944508090251048,0.005472254045125524,0.005472254045125524,0.0027456326981093707,-6.279698983036042e-16
discovery,000001.SS+399001.SZ->^AXJO+^HSI,0;1,3;6,000001.SS;399001.SZ,^AXJO;^HSI,0.0660300210010405,0.03301501050052025,0.03301501050052025,0.01690744384772511,-1.124100812432971e-15
discovery,000001.SS+399001.SZ->^AXJO+^IXIC,0;1,3;7,000001.SS;399001.SZ,^AXJO;^IXIC,0.014500294277336678,0.007250147138668339,0.007250147138668339,0.0036403230769611926,3.230055112268815e-15
discovery,000001.SS+399001.SZ->^AXJO+^KS11,0;1,3;8,000001.SS;399001.SZ,^AXJO;^KS11,0.022025639273106634,0.011012819636553317,0.011012819636553317,0.005549439730871459,-9.71445146547012e-16
discovery,000001.SS+399001.SZ->^AXJO+^N100,0;1,3;9,000001.SS;399001.SZ,^AXJO;^N100,0.011659070311640818,0.005829535155820409,0.005829535155820409,0.0029239511963651283,-3.524958103184872e-15
discovery,000001.SS+399001.SZ->^AXJO+^N225,0;1,3;10,000001.SS;399001.SZ,^AXJO;^N225,0.015960894051659125,0.007980447025829562,0.007980447025829562,0.004012398826686412,6.338679581219253e-15
discovery,000001.SS+399001.SZ->^AXJO+^NZ50,0;1,3;11,000001.SS;399001.SZ,^AXJO;^NZ50,0.010445873794360239,0.005222936897180119,0.005222936897180119,0.0026214829549327185,1.3686968225457008e-15
discovery,000001.SS+399001.SZ->^AXJO+^STI,0;1,3;12,000001.SS;399001.SZ,^AXJO;^STI,0.014321380148132334,0.007160690074066167,0.007160690074066167,0.003597334146715733,1.35828848168984e-15
discovery,000001.SS+399001.SZ->^AXJO+^STOXX50E,0;1,3;13,000001.SS;399001.SZ,^AXJO;^STOXX50E,0.012113542901886376,0.006056771450943188,0.006056771450943188,0.00303843266329267,3.5232233797088952e-15
discovery,000001.SS+399001.SZ->^DJI+^GSPC,0;1,4;5,000001.SS;399001.SZ,^DJI;^GSPC,0.023072009980502628,0.011536004990251314,0.011536004990251314,0.005814381278896225,-2.5385943347444595e-14
discovery,000001.SS+399001.SZ->^DJI+^HSI,0;1,4;6,000001.SS;399001.SZ,^DJI;^HSI,0.0688934279922293,0.03444671399611465,0.03444671399611465,0.017623424603324108,-3.6637359812630166e-15
discovery,000001.SS+399001.SZ->^DJI+^IXIC,0;1,4;7,000001.SS;399001.SZ,^DJI;^IXIC,0.01374297386588097,0.006871486932940485,0.006871486932940485,0.0034528734514853443,-1.3877787807814457e-15
discovery,000001.SS+399001.SZ->^DJI+^KS11,0;1,4;8,000001.SS;399001.SZ,^DJI;^KS11,0.025337688670301617,0.012668844335150808,0.012668844335150808,0.006382780789644883,9.610368056911511e-16
discovery,000001.SS+399001.SZ->^DJI+^N100,0;1,4;9,000001.SS;399001.SZ,^DJI;^N100,0.01689377433519823,0.008446887167599115,0.008446887167599115,0.004242838379112769,-5.759281940243e-16
discovery,000001.SS+399001.SZ->^DJI+^N225,0;1,4;10,000001.SS;399001.SZ,^DJI;^N225,0.017297086337514145,0.008648543168757072,0.008648543168757072,0.004346306180332501,2.0990154059319366e-15
discovery,000001.SS+399001.SZ->^DJI+^NZ50,0;1,4;11,000001.SS;399001.SZ,^DJI;^NZ50,0.012524535966896622,0.006262267983448311,0.006262267983448311,0.0031442025558097155,-1.7590096046404824e-15
discovery,000001.SS+399001.SZ->^DJI+^STI,0;1,4;12,000001.SS;399001.SZ,^DJI;^STI,0.01643959874868628,0.00821979937434314,0.00821979937434314,0.004131739870774358,2.192690473634684e-15
discovery,000001.SS+399001.SZ->^DJI+^STOXX50E,0;1,4;13,000001.SS;399001.SZ,^DJI;^STOXX50E,0.017102654581854893,0.008551327290927446,0.008551327290927446,0.004295311199062933,-3.479855292809475e-15
discovery,000001.SS+399001.SZ->^GSPC+^HSI,0;1,5;6,000001.SS;399001.SZ,^GSPC;^HSI,0.07601496293357357,0.038007481466786786,0.038007481466786786,0.019449115164113767,-1.8041124150158794e-15
discovery,000001.SS+399001.SZ->^GSPC+^IXIC,0;1,5;7,000001.SS;399001.SZ,^GSPC;^IXIC,0.011344251702151809,0.005672125851075904,0.005672125851075904,0.002847090426123043,-2.4674706722294104e-14
discovery,000001.SS+399001.SZ->^GSPC+^KS11,0;1,5;8,000001.SS;399001.SZ,^GSPC;^KS11,0.03212404606655639,0.016062023033278194,0.016062023033278194,0.008100786541840765,-2.3522850334245504e-15
discovery,000001.SS+399001.SZ->^GSPC+^N100,0;1,5;9,000001.SS;399001.SZ,^GSPC;^N100,0.020935378720032816,0.010467689360016408,0.010467689360016408,0.00525610509401289,1.8388068845354155e-15
discovery,000001.SS+399001.SZ->^GSPC+^N225,0;1,5;10,000001.SS;399001.SZ,^GSPC;^N225,0.024355941581308826,0.012177970790654413,0.012177970790654413,0.006128724813375907,3.226585665316861e-15
discovery,000001.SS+399001.SZ->^GSPC+^NZ50,0;1,5;11,000001.SS;399001.SZ,^GSPC;^NZ50,0.01997996063670371,0.009989980318351854,0.009989980318351854,0.005025408298646646,3.2612801348363973e-15
discovery,000001.SS+399001.SZ->^GSPC+^STI,0;1,5;12,000001.SS;399001.SZ,^GSPC;^STI,0.022116580071553926,0.011058290035776963,0.011058290035776963,0.005565011075160511,-1.1969591984239969e-15
discovery,000001.SS+399001.SZ->^GSPC+^STOXX50E,0;1,5;13,000001.SS;399001.SZ,^GSPC;^STOXX50E,0.020783933637993357,0.010391966818996679,0.010391966818996679,0.005217621097286632,8.215650382226158e-15
discovery,000001.SS+399001.SZ->^HSI+^IXIC,0;1,6;7,000001.SS;399001.SZ,^HSI;^IXIC,0.08444409627362148,0.04222204813681074,0.04222204813681074,0.02162131334630985,5.273559366969494e-16
discovery,000001.SS+399001.SZ->^HSI+^KS11,0;1,6;8,000001.SS;399001.SZ,^HSI;^KS11,0.052942328354607326,0.026471164177303663,0.026471164177303663,0.013492098907578156,-3.5388358909926865e-15
discovery,000001.SS+399001.SZ->^HSI+^N100,0;1,6;9,000001.SS;399001.SZ,^HSI;^N100,0.042883277082896853,0.021441638541448427,0.021441638541448427,0.010891430838323743,3.8163916471489756e-16
discovery,000001.SS+399001.SZ->^HSI+^N225,0;1,6;10,000001.SS;399001.SZ,^HSI;^N225,0.05303171336677437,0.026515856683387184,0.026515856683387184,0.013518002031611008,1.0477729794899915e-15
discovery,000001.SS+399001.SZ->^HSI+^NZ50,0;1,6;11,000001.SS;399001.SZ,^HSI;^NZ50,0.06649134207392038,0.03324567103696019,0.03324567103696019,0.016956883897078615,-4.0245584642661925e-16
discovery,000001.SS+399001.SZ->^HSI+^STI,0;1,6;12,000001.SS;399001.SZ,^HSI;^STI,0.05897325410161969,0.029486627050809844,0.029486627050809844,0.015053299695293306,7.556455461354972e-15
discovery,000001.SS+399001.SZ->^HSI+^STOXX50E,0;1,6;13,000001.SS;399001.SZ,^HSI;^STOXX50E,0.044313878849319366,0.022156939424659683,0.022156939424659683,0.011260749675211448,3.8719027983802334e-15
discovery,000001.SS+399001.SZ->^IXIC+^KS11,0;1,7;8,000001.SS;399001.SZ,^IXIC;^KS11,0.03781497256195365,0.018907486280976826,0.018907486280976826,0.00954201973650303,-2.0192181260370035e-15
discovery,000001.SS+399001.SZ->^IXIC+^N100,0;1,7;9,000001.SS;399001.SZ,^IXIC;^N100,0.026220176910477733,0.013110088455238866,0.013110088455238866,0.0065884869151698125,4.440892098500626e-16
discovery,000001.SS+399001.SZ->^IXIC+^N225,0;1,7;10,000001.SS;399001.SZ,^IXIC;^N225,0.029205759306805135,0.014602879653402567,0.014602879653402567,0.007353476544384359,2.2967738821932926e-15
discovery,000001.SS+399001.SZ->^IXIC+^NZ50,0;1,7;11,000001.SS;399001.SZ,^IXIC;^NZ50,0.024693543910988325,0.012346771955494162,0.012346771955494162,0.006220518367316913,6.453171330633722e-16
discovery,000001.SS+399001.SZ->^IXIC+^STI,0;1,7;12,000001.SS;399001.SZ,^IXIC;^STI,0.027851806339121765,0.013925903169560883,0.013925903169560883,0.007014786852759921,6.036837696399289e-16
discovery,000001.SS+399001.SZ->^IXIC+^STOXX50E,0;1,7;13,000001.SS;399001.SZ,^IXIC;^STOXX50E,0.02579665143932175,0.012898325719660875,0.012898325719660875,0.00648114865689381,1.8665624601510444e-15
discovery,000001.SS+399001.SZ->^KS11+^N100,0;1,8;9,000001.SS;399001.SZ,^KS11;^N100,0.01804093002485274,0.00902046501242637,0.00902046501242637,0.004540556772813809,4.6802839381854255e-15
discovery,000001.SS+399001.SZ->^KS11+^N225,0;1,8;10,000001.SS;399001.SZ,^KS11;^N225,0.015384297648360246,0.007692148824180123,0.007692148824180123,0.0038680278889787942,-3.5561831257524545e-16
discovery,000001.SS+399001.SZ->^KS11+^NZ50,0;1,8;11,000001.SS;399001.SZ,^KS11;^NZ50,0.03280686709490155,0.016403433547450774,0.016403433547450774,0.008277322387036422,1.4849232954361469e-15
discovery,000001.SS+399001.SZ->^KS11+^STI,0;1,8;12,000001.SS;399001.SZ,^KS11;^STI,0.02031603348329014,0.01015801674164507,0.01015801674164507,0.005116317600498705,5.551115123125783e-17
discovery,000001.SS+399001.SZ->^KS11+^STOXX50E,0;1,8;13,000001.SS;399001.SZ,^KS11;^STOXX50E,0.018220004146751734,0.009110002073375867,0.009110002073375867,0.004585811016383884,-7.91033905045424e-16
discovery,000001.SS+399001.SZ->^N100+^N225,0;1,9;10,000001.SS;399001.SZ,^N100;^N225,0.014077408871983721,0.0070387044359918605,0.0070387044359918605,0.0035371476193660997,-3.4416913763379853e-15
discovery,000001.SS+399001.SZ->^N100+^NZ50,0;1,9;11,000001.SS;399001.SZ,^N100;^NZ50,0.02297817176427941,0.011489085882139705,0.011489085882139705,0.0057732691257337395,-4.08006961549745e-15
discovery,000001.SS+399001.SZ->^N100+^STI,0;1,9;12,000001.SS;399001.SZ,^N100;^STI,0.011001792468825045,0.005500896234412522,0.005500896234412522,0.00276153803679109,4.232725281383409e-15
discovery,000001.SS+399001.SZ->^N100+^STOXX50E,0;1,9;13,000001.SS;399001.SZ,^N100;^STOXX50E,0.008783485054873807,0.004391742527436904,0.004391742527436904,0.002202820740923771,8.539696727538626e-14
discovery,000001.SS+399001.SZ->^N225+^NZ50,0;1,10;11,000001.SS;399001.SZ,^N225;^NZ50,0.02194715427383187,0.010973577136915935,0.010973577136915935,0.0055195269904680985,-7.042977312465837e-16
discovery,000001.SS+399001.SZ->^N225+^STI,0;1,10;12,000001.SS;399001.SZ,^N225;^STI,0.01630006235614445,0.008150031178072226,0.008150031178072226,0.004098057373028967,3.2057689836051395e-15
discovery,000001.SS+399001.SZ->^N225+^STOXX50E,0;1,10;13,000001.SS;399001.SZ,^N225;^STOXX50E,0.013900347642859856,0.006950173821429928,0.006950173821429928,0.0034919918808134537,-3.139849491518021e-16
discovery,000001.SS+399001.SZ->^NZ50+^STI,0;1,11;12,000001.SS;399001.SZ,^NZ50;^STI,0.023631551711474685,0.011815775855737343,0.011815775855737343,0.005941225780225603,-1.8283985436795547e-15
discovery,000001.SS+399001.SZ->^NZ50+^STOXX50E,0;1,11;13,000001.SS;399001.SZ,^NZ50;^STOXX50E,0.02257747254378728,0.01128873627189364,0.01128873627189364,0.005672308413195005,2.4667767828390197e-15
discovery,000001.SS+399001.SZ->^STI+^STOXX50E,0;1,12;13,000001.SS;399001.SZ,^STI;^STOXX50E,0.011451670677466552,0.005725835338733276,0.005725835338733276,0.002875080176952457,-6.484396353201305e-15
discovery,000001.SS+IMOEX.ME->399001.SZ+^AXJO,0;2,1;3,000001.SS;IMOEX.ME,399001.SZ;^AXJO,0.06509165059815558,0.03254582529907779,0.03254582529907779,0.016498669781474927,-6.938893903907228e-17
discovery,000001.SS+IMOEX.ME->399001.SZ+^DJI,0;2,1;4,000001.SS;IMOEX.ME,399001.SZ;^DJI,0.024659973520634537,0.012329986760317269,0.012329986760317269,0.006221592893598071,-1.5959455978986625e-15
discovery,000001.SS+IMOEX.ME->399001.SZ+^GSPC,0;2,1;5,000001.SS;IMOEX.ME,399001.SZ;^GSPC,0.026032385154525883,0.013016192577262942,0.013016192577262942,0.006571020353989236,1.0720591081536668e-15
discovery,000001.SS+IMOEX.ME->399001.SZ+^HSI,0;2,1;6,000001.SS;IMOEX.ME,399001.SZ;^HSI,0.06192635682058523,0.030963178410292613,0.030963178410292613,0.015765748311186663,-9.71445146547012e-17
discovery,000001.SS+IMOEX.ME->399001.SZ+^IXIC,0;2,1;7,000001.SS;IMOEX.ME,399001.SZ;^IXIC,0.028941541879376587,0.014470770939688293,0.014470770939688293,0.007313532106470995,-3.3931191190106347e-15
discovery,000001.SS+IMOEX.ME->399001.SZ+^KS11,0;2,1;8,000001.SS;IMOEX.ME,399001.SZ;^KS11,0.04592119280302853,0.022960596401514266,0.022960596401514266,0.011623280109660086,6.38378239159465e-16
discovery,000001.SS+IMOEX.ME->399001.SZ+^N100,0;2,1;9,000001.SS;IMOEX.ME,399001.SZ;^N100,0.02856973656727746,0.01428486828363873,0.01428486828363873,0.007203033076235511,-7.004813395994347e-15
discovery,000001.SS+IMOEX.ME->399001.SZ+^N225,0;2,1;10,000001.SS;IMOEX.ME,399001.SZ;^N225,0.06857152425978441,0.034285762129892206,0.034285762129892206,0.017440921809768833,-3.885780586188048e-16
discovery,000001.SS+IMOEX.ME->399001.SZ+^NZ50,0;2,1;11,000001.SS;IMOEX.ME,399001.SZ;^NZ50,0.034113852398270694,0.017056926199135347,0.017056926199135347,0.00861627559403289,5.447031714567174e-15
discovery,000001.SS+IMOEX.ME->399001.SZ+^STI,0;2,1;12,000001.SS;IMOEX.ME,399001.SZ;^STI,0.04884575221973719,0.024422876109868596,0.024422876109868596,0.01234004575376731,-7.28583859910259e-16
discovery,000001.SS+IMOEX.ME->399001.SZ+^STOXX50E,0;2,1;13,000001.SS;IMOEX.ME,399001.SZ;^STOXX50E,0.02811287435424248,0.01405643717712124,0.01405643717712124,0.007088135982057304,3.920475055707584e-16
discovery,000001.SS+IMOEX.ME->^AXJO+^DJI,0;2,3;4,000001.SS;IMOEX.ME,^AXJO;^DJI,0.020197094389022396,0.010098547194511198,0.010098547194511198,0.005078561965688439,2.293304435241339e-15
discovery,000001.SS+IMOEX.ME->^AXJO+^GSPC,0;2,3;5,000001.SS;IMOEX.ME,^AXJO;^GSPC,0.02412697115120821,0.012063485575604105,0.012063485575604105,0.006064827931415735,-1.033895191682177e-15
discovery,000001.SS+IMOEX.ME->^AXJO+^HSI,0;2,3;6,000001.SS;IMOEX.ME,^AXJO;^HSI,0.10429837004391018,0.05214918502195509,0.05214918502195509,0.026659692966162732,-3.247402347028583e-15
discovery,000001.SS+IMOEX.ME->^AXJO+^IXIC,0;2,3;7,000001.SS;IMOEX.ME,^AXJO;^IXIC,0.029358054190741,0.0146790270953705,0.0146790270953705,0.007390152726623557,3.282096816548119e-15
discovery,000001.SS+IMOEX.ME->^AXJO+^KS11,0;2,3;8,000001.SS;IMOEX.ME,^AXJO;^KS11,0.06819087988937866,0.03409543994468933,0.03409543994468933,0.017297659695709375,-1.8318679906315083e-15
discovery,000001.SS+IMOEX.ME->^AXJO+^N100,0;2,3;9,000001.SS;IMOEX.ME,^AXJO;^N100,0.019855671840215194,0.009927835920107597,0.009927835920107597,0.004995411250189001,-4.3923198411732756e-15
discovery,000001.SS+IMOEX.ME->^AXJO+^N225,0;2,3;10,000001.SS;IMOEX.ME,^AXJO;^N225,0.06567217637534384,0.03283608818767192,0.03283608818767192,0.016685131162924013,6.439293542825908e-15
discovery,000001.SS+IMOEX.ME->^AXJO+^NZ50,0;2,3;11,000001.SS;IMOEX.ME,^AXJO;^NZ50,0.04439392915869078,0.02219696457934539,0.02219696457934539,0.011260506638816264,3.4555691641457997e-15
discovery,000001.SS+IMOEX.ME->^AXJO+^STI,0;2,3;12,000001.SS;IMOEX.ME,^AXJO;^STI,0.05314211805033153,0.026571059025165766,0.026571059025165766,0.013456912868832886,2.2620794126737565e-15
discovery,000001.SS+IMOEX.ME->^AXJO+^STOXX50E,0;2,3;13,000001.SS;IMOEX.ME,^AXJO;^STOXX50E,0.021262627963249514,0.010631313981624757,0.010631313981624757,0.005350238131262098,2.671474153004283e-16
discovery,000001.SS+IMOEX.ME->^DJI+^GSPC,0;2,4;5,000001.SS;IMOEX.ME,^DJI;^GSPC,0.021102075694049205,0.010551037847024602,0.010551037847024602,0.005315963099113236,-2.5396351688300456e-15
discovery,000001.SS+IMOEX.ME->^DJI+^HSI,0;2,4;6,000001.SS;IMOEX.ME,^DJI;^HSI,0.06673068285446959,0.033365341427234796,0.033365341427234796,0.01708809335269461,-2.525757381022231e-15
discovery,000001.SS+IMOEX.ME->^DJI+^IXIC,0;2,4;7,000001.SS;IMOEX.ME,^DJI;^IXIC,0.007730736568497321,0.0038653682842486603,0.0038653682842486603,0.001938266511606544,3.434752482434078e-16
discovery,000001.SS+IMOEX.ME->^DJI+^KS11,0;2,4;8,000001.SS;IMOEX.ME,^DJI;^KS11,0.028967912337250823,0.014483956168625411,0.014483956168625411,0.007313840178113671,-3.576999807464176e-15
discovery,000001.SS+IMOEX.ME->^DJI+^N100,0;2,4;9,000001.SS;IMOEX.ME,^DJI;^N100,0.014546713359944619,0.007273356679972309,0.007273356679972309,0.0036564683035328195,-2.3227947343329447e-15
discovery,000001.SS+IMOEX.ME->^DJI+^N225,0;2,4;10,000001.SS;IMOEX.ME,^DJI;^N225,0.0313290491256204,0.0156645245628102,0.0156645245628102,0.007909449908418036,2.7478019859472624e-15
discovery,000001.SS+IMOEX.ME->^DJI+^NZ50,0;2,4;11,000001.SS;IMOEX.ME,^DJI;^NZ50,0.004046384230527167,0.0020231921152635834,0.0020231921152635834,0.0010131080999396262,6.4791921827733745e-16
discovery,000001.SS+IMOEX.ME->^DJI+^STI,0;2,4;12,000001.SS;IMOEX.ME,^DJI;^STI,0.02585626482688852,0.01292813241344426,0.01292813241344426,0.0065116146883877485,1.8145207558717402e-15
discovery,000001.SS+IMOEX.ME->^DJI+^STOXX50E,0;2,4;13,000001.SS;IMOEX.ME,^DJI;^STOXX50E,0.014538822114197103,0.0072694110570985515,0.0072694110570985515,0.0036543583821242766,3.4191399711502868e-15
discovery,000001.SS+IMOEX.ME->^GSPC+^HSI,0;2,5;6,000001.SS;IMOEX.ME,^GSPC;^HSI,0.07147469954310637,0.035737349771553184,0.035737349771553184,0.018308497163569172,2.1649348980190553e-15
discovery,000001.SS+IMOEX.ME->^GSPC+^IXIC,0;2,5;7,000001.SS;IMOEX.ME,^GSPC;^IXIC,0.006482745566732007,0.0032413727833660033,0.0032413727833660033,0.001623627869282553,-9.895730068709696e-15
discovery,000001.SS+IMOEX.ME->^GSPC+^KS11,0;2,5;8,000001.SS;IMOEX.ME,^GSPC;^KS11,0.034598568832429066,0.017299284416214533,0.017299284416214533,0.008736746179648883,-2.5673907444456745e-16
discovery,000001.SS+IMOEX.ME->^GSPC+^N100,0;2,5;9,000001.SS;IMOEX.ME,^GSPC;^N100,0.014056196607214133,0.0070280983036070666,0.0070280983036070666,0.0035323246648267014,-1.5265566588595902e-15
discovery,000001.SS+IMOEX.ME->^GSPC+^N225,0;2,5;10,000001.SS;IMOEX.ME,^GSPC;^N225,0.03808999327031515,0.019044996635157574,0.019044996635157574,0.009613926470606157,2.886579864025407e-15
discovery,000001.SS+IMOEX.ME->^GSPC+^NZ50,0;2,5;11,000001.SS;IMOEX.ME,^GSPC;^NZ50,0.009221010026998044,0.004610505013499022,0.004610505013499022,0.002313198071430444,1.0477729794899915e-15
discovery,000001.SS+IMOEX.ME->^GSPC+^STI,0;2,5;12,000001.SS;IMOEX.ME,^GSPC;^STI,0.030572052461160126,0.015286026230580063,0.015286026230580063,0.007699352365146309,-2.3869795029440866e-15
discovery,000001.SS+IMOEX.ME->^GSPC+^STOXX50E,0;2,5;13,000001.SS;IMOEX.ME,^GSPC;^STOXX50E,0.01351673232769457,0.006758366163847285,0.006758366163847285,0.0033962680701575356,3.7175124090182976e-15
discovery,000001.SS+IMOEX.ME->^HSI+^IXIC,0;2,6;7,000001.SS;IMOEX.ME,^HSI;^IXIC,0.07970296516673869,0.039851482583369346,0.039851482583369346,0.02045425680169115,-2.220446049250313e-15
discovery,000001.SS+IMOEX.ME->^HSI+^KS11,0;2,6;8,000001.SS;IMOEX.ME,^HSI;^KS11,0.07411674106937483,0.03705837053468741,0.03705837053468741,0.019021283380841497,-6.106226635438361e-16
discovery,000001.SS+IMOEX.ME->^HSI+^N100,0;2,6;9,000001.SS;IMOEX.ME,^HSI;^N100,0.04569095577500093,0.022845477887500465,0.022845477887500465,0.011593884351833058,-1.1171619185290638e-15
discovery,000001.SS+IMOEX.ME->^HSI+^N225,0;2,6;10,000001.SS;IMOEX.ME,^HSI;^N225,0.0864121191620768,0.0432060595810384,0.0432060595810384,0.022192441676336945,4.163336342344337e-16
discovery,000001.SS+IMOEX.ME->^HSI+^NZ50,0;2,6;11,000001.SS;IMOEX.ME,^HSI;^NZ50,0.08288331581462671,0.041441657907313356,0.041441657907313356,0.0212819275573594,1.7208456881689926e-15
discovery,000001.SS+IMOEX.ME->^HSI+^STI,0;2,6;12,000001.SS;IMOEX.ME,^HSI;^STI,0.07576945509071109,0.037884727545355545,0.037884727545355545,0.01939898737752198,1.8457457784393227e-15
discovery,000001.SS+IMOEX.ME->^HSI+^STOXX50E,0;2,6;13,000001.SS;IMOEX.ME,^HSI;^STOXX50E,0.04715041691488864,0.02357520845744432,0.02357520845744432,0.01197643700503668,1.2628786905111156e-15
discovery,000001.SS+IMOEX.ME->^IXIC+^KS11,0;2,7;8,000001.SS;IMOEX.ME,^IXIC;^KS11,0.04072653003532878,0.02036326501766439,0.02036326501766439,0.010297886683317126,1.1518563880486e-15
discovery,000001.SS+IMOEX.ME->^IXIC+^N100,0;2,7;9,000001.SS;IMOEX.ME,^IXIC;^N100,0.015254953765222012,0.007627476882611006,0.007627476882611006,0.003835263537340724,-2.4338170367954604e-15
discovery,000001.SS+IMOEX.ME->^IXIC+^N225,0;2,7;10,000001.SS;IMOEX.ME,^IXIC;^N225,0.047393716167594135,0.023696858083797068,0.023696858083797068,0.011986023364235803,9.645062526431047e-16
discovery,000001.SS+IMOEX.ME->^IXIC+^NZ50,0;2,7;11,000001.SS;IMOEX.ME,^IXIC;^NZ50,0.011230800557541443,0.005615400278770721,0.005615400278770721,0.0028186008417411617,2.92300905702092e-15
discovery,000001.SS+IMOEX.ME->^IXIC+^STI,0;2,7;12,000001.SS;IMOEX.ME,^IXIC;^STI,0.0366339999222447,0.01831699996112235,0.01831699996112235,0.00923936020447822,9.228728892196614e-16
discovery,000001.SS+IMOEX.ME->^IXIC+^STOXX50E,0;2,7;13,000001.SS;IMOEX.ME,^IXIC;^STOXX50E,0.014438959286287911,0.007219479643143956,0.007219479643143956,0.0036292372954085505,-2.1267709815475655e-15
discovery,000001.SS+IMOEX.ME->^KS11+^N100,0;2,8;9,000001.SS;IMOEX.ME,^KS11;^N100,0.022937805229048536,0.011468902614524268,0.011468902614524268,0.0057628016222835855,3.7192471324942744e-15
discovery,000001.SS+IMOEX.ME->^KS11+^N225,0;2,8;10,000001.SS;IMOEX.ME,^KS11;^N225,0.05499729612185078,0.02749864806092539,0.02749864806092539,0.014009320204574727,4.85722573273506e-17
discovery,000001.SS+IMOEX.ME->^KS11+^NZ50,0;2,8;11,000001.SS;IMOEX.ME,^KS11;^NZ50,0.05072034627942301,0.025360173139711506,0.025360173139711506,0.012826829475034432,-4.5102810375396984e-15
discovery,000001.SS+IMOEX.ME->^KS11+^STI,0;2,8;12,000001.SS;IMOEX.ME,^KS11;^STI,0.04581862007517401,0.022909310037587005,0.022909310037587005,0.011645142403084511,9.783840404509192e-16
discovery,000001.SS+IMOEX.ME->^KS11+^STOXX50E,0;2,8;13,000001.SS;IMOEX.ME,^KS11;^STOXX50E,0.02374545812026696,0.01187272906013348,0.01187272906013348,0.0059670965691537865,-2.42861286636753e-16
discovery,000001.SS+IMOEX.ME->^N100+^N225,0;2,9;10,000001.SS;IMOEX.ME,^N100;^N225,0.02012658400083467,0.010063292000417334,0.010063292000417334,0.005050871372200753,-4.045375145977914e-15
discovery,000001.SS+IMOEX.ME->^N100+^NZ50,0;2,9;11,000001.SS;IMOEX.ME,^N100;^NZ50,0.01614019562598301,0.008070097812991506,0.008070097812991506,0.004057444341826181,-1.5681900222830336e-15
discovery,000001.SS+IMOEX.ME->^N100+^STI,0;2,9;12,000001.SS;IMOEX.ME,^N100;^STI,0.023209619489129807,0.011604809744564903,0.011604809744564903,0.005830021342399058,1.106753577673203e-15
discovery,000001.SS+IMOEX.ME->^N100+^STOXX50E,0;2,9;13,000001.SS;IMOEX.ME,^N100;^STOXX50E,0.010161728512535717,0.0050808642562678585,0.0050808642562678585,0.002549626177064425,5.714699546910396e-14
