split,edge_id,source_indices,target_indices,source,target,gc,gaussian_te,gaussian_cmi,canonical_cs,gc_canonical_error
full,000001.SS+399001.SZ->^DJI+^KS11,0;1,4;8,000001.SS;399001.SZ,^DJI;^KS11,0.010957048432750582,0.005478524216375291,0.005478524216375291,0.0027474038298154453,-5.913672329604935e-15
full,000001.SS+399001.SZ->^DJI+^N100,0;1,4;9,000001.SS;399001.SZ,^DJI;^N100,0.007533657756905399,0.0037668288784526993,0.0037668288784526993,0.0018870377605053697,-6.192095447499213e-15
full,000001.SS+399001.SZ->^DJI+^N225,0;1,4;10,000001.SS;399001.SZ,^DJI;^N225,0.01722610182983786,0.00861305091491893,0.00861305091491893,0.004329616433550933,-1.536964999715451e-15
full,000001.SS+399001.SZ->^DJI+^NZ50,0;1,4;11,000001.SS;399001.SZ,^DJI;^NZ50,0.0037704330875989456,0.0018852165437994728,0.0018852165437994728,0.0009434730157316227,-4.310787837802366e-15
full,000001.SS+399001.SZ->^DJI+^STI,0;1,4;12,000001.SS;399001.SZ,^DJI;^STI,0.008764454461974935,0.004382227230987468,0.004382227230987468,0.0021971264128961402,-2.5673907444456745e-16
full,000001.SS+399001.SZ->^DJI+^STOXX50E,0;1,4;13,000001.SS;399001.SZ,^DJI;^STOXX50E,0.005403225298874048,0.002701612649437024,0.002701612649437024,0.0013524454315208497,3.828534711480813e-15
full,000001.SS+399001.SZ->^GSPC+^HSI,0;1,5;6,000001.SS;399001.SZ,^GSPC;^HSI,0.025648331040027728,0.012824165520013864,0.012824165520013864,0.006465364895562613,1.1171619185290638e-15
full,000001.SS+399001.SZ->^GSPC+^IXIC,0;1,5;7,000001.SS;399001.SZ,^GSPC;^IXIC,0.00454096978177887,0.002270484890889435,0.002270484890889435,0.001136925941429426,2.454633718507182e-14
full,000001.SS+399001.SZ->^GSPC+^KS11,0;1,5;8,000001.SS;399001.SZ,^GSPC;^KS11,0.01242084421301115,0.006210422106505575,0.006210422106505575,0.0031160665148479904,5.521624824034177e-15
full,000001.SS+399001.SZ->^GSPC+^N100,0;1,5;9,000001.SS;399001.SZ,^GSPC;^N100,0.006824861419477912,0.003412430709738956,0.003412430709738956,0.0017091504624825488,-2.6749435999562365e-15
full,000001.SS+399001.SZ->^GSPC+^N225,0;1,5;10,000001.SS;399001.SZ,^GSPC;^N225,0.01912646112484495,0.009563230562422476,0.009563230562422476,0.004810204130290118,-2.2863655413374318e-15
full,000001.SS+399001.SZ->^GSPC+^NZ50,0;1,5;11,000001.SS;399001.SZ,^GSPC;^NZ50,0.004853803867035822,0.002426901933517911,0.002426901933517911,0.0012145829625906644,2.9906632725840154e-15
full,000001.SS+399001.SZ->^GSPC+^STI,0;1,5;12,000001.SS;399001.SZ,^GSPC;^STI,0.009752924809991015,0.004876462404995507,0.004876462404995507,0.0024463617943609618,-4.829470157119431e-15
full,000001.SS+399001.SZ->^GSPC+^STOXX50E,0;1,5;13,000001.SS;399001.SZ,^GSPC;^STOXX50E,0.004908483692716459,0.0024542418463582294,0.0024542418463582294,0.001228439637412136,-3.688022109926692e-15
full,000001.SS+399001.SZ->^HSI+^IXIC,0;1,6;7,000001.SS;399001.SZ,^HSI;^IXIC,0.028421799571670903,0.014210899785835451,0.014210899785835451,0.0071648716610435235,-2.5049406993105094e-15
full,000001.SS+399001.SZ->^HSI+^KS11,0;1,6;8,000001.SS;399001.SZ,^HSI;^KS11,0.019541037712780707,0.009770518856390353,0.009770518856390353,0.004920589558617884,8.56259507742152e-15
full,000001.SS+399001.SZ->^HSI+^N100,0;1,6;9,000001.SS;399001.SZ,^HSI;^N100,0.015995091931483074,0.007997545965741537,0.007997545965741537,0.004022565739435627,2.7269853042355408e-15
full,000001.SS+399001.SZ->^HSI+^N225,0;1,6;10,000001.SS;399001.SZ,^HSI;^N225,0.021303418678492392,0.010651709339246196,0.010651709339246196,0.005366906390113905,-5.828670879282072e-16
full,000001.SS+399001.SZ->^HSI+^NZ50,0;1,6;11,000001.SS;399001.SZ,^HSI;^NZ50,0.0195959410855302,0.0097979705427651,0.0097979705427651,0.004931179046397194,2.203098814490545e-15
full,000001.SS+399001.SZ->^HSI+^STI,0;1,6;12,000001.SS;399001.SZ,^HSI;^STI,0.020797273572380703,0.010398636786190352,0.010398636786190352,0.005234797361752067,5.0306980803327406e-15
full,000001.SS+399001.SZ->^HSI+^STOXX50E,0;1,6;13,000001.SS;399001.SZ,^HSI;^STOXX50E,0.01688007087368959,0.008440035436844795,0.008440035436844795,0.004246566809708968,-3.361894096443052e-15
full,000001.SS+399001.SZ->^IXIC+^KS11,0;1,7;8,000001.SS;399001.SZ,^IXIC;^KS11,0.015002103268187739,0.007501051634093869,0.007501051634093869,0.003764406259580571,3.5405706144686633e-15
full,000001.SS+399001.SZ->^IXIC+^N100,0;1,7;9,000001.SS;399001.SZ,^IXIC;^N100,0.008986276049760988,0.004493138024880494,0.004493138024880494,0.0022508717265260513,4.949166076961831e-15
full,000001.SS+399001.SZ->^IXIC+^N225,0;1,7;10,000001.SS;399001.SZ,^IXIC;^N225,0.021605753218324253,0.010802876609162126,0.010802876609162126,0.005434048271571309,9.367506770274758e-17
full,000001.SS+399001.SZ->^IXIC+^NZ50,0;1,7;11,000001.SS;399001.SZ,^IXIC;^NZ50,0.006862038612997168,0.003431019306498584,0.003431019306498584,0.0017178340082663365,2.5379004453540688e-15
full,000001.SS+399001.SZ->^IXIC+^STI,0;1,7;12,000001.SS;399001.SZ,^IXIC;^STI,0.012029328178265075,0.006014664089132538,0.006014664089132538,0.003018509786153966,-1.4432899320127035e-15
full,000001.SS+399001.SZ->^IXIC+^STOXX50E,0;1,7;13,000001.SS;399001.SZ,^IXIC;^STOXX50E,0.006796650637145518,0.003398325318572759,0.003398325318572759,0.0017014183533843206,-2.7200464103316335e-15
full,000001.SS+399001.SZ->^KS11+^N100,0;1,8;9,000001.SS;399001.SZ,^KS11;^N100,0.01047135909846375,0.005235679549231875,0.005235679549231875,0.0026273096794792424,-4.85722573273506e-16
full,000001.SS+399001.SZ->^KS11+^N225,0;1,8;10,000001.SS;399001.SZ,^KS11;^N225,0.008959043956178192,0.004479521978089096,0.004479521978089096,0.0022472325367962737,2.79810896675059e-15
full,000001.SS+399001.SZ->^KS11+^NZ50,0;1,8;11,000001.SS;399001.SZ,^KS11;^NZ50,0.007658193459228357,0.0038290967296141787,0.0038290967296141787,0.0019182457054851023,4.691559640779275e-15
full,000001.SS+399001.SZ->^KS11+^STI,0;1,8;12,000001.SS;399001.SZ,^KS11;^STI,0.010215941431368947,0.005107970715684473,0.005107970715684473,0.002561364336805473,4.3021142204224816e-15
full,000001.SS+399001.SZ->^KS11+^STOXX50E,0;1,8;13,000001.SS;399001.SZ,^KS11;^STOXX50E,0.009964940319399318,0.004982470159699659,0.004982470159699659,0.002499874597243859,-2.9247437804968968e-15
full,000001.SS+399001.SZ->^N100+^N225,0;1,9;10,000001.SS;399001.SZ,^N100;^N225,0.015897647210699972,0.007948823605349986,0.007948823605349986,0.003996528121196228,-2.654126918244515e-15
full,000001.SS+399001.SZ->^N100+^NZ50,0;1,9;11,000001.SS;399001.SZ,^N100;^NZ50,0.007094530306343216,0.003547265153171608,0.003547265153171608,0.0017764174237392828,1.0581813203458523e-15
full,000001.SS+399001.SZ->^N100+^STI,0;1,9;12,000001.SS;399001.SZ,^N100;^STI,0.0059296438799414375,0.0029648219399707187,0.0029648219399707187,0.0014856081781948359,-1.3617579286417936e-16
full,000001.SS+399001.SZ->^N100+^STOXX50E,0;1,9;13,000001.SS;399001.SZ,^N100;^STOXX50E,0.005171719315576695,0.0025858596577883475,0.0025858596577883475,0.001295434535470358,-8.90364171279856e-14
full,000001.SS+399001.SZ->^N225+^NZ50,0;1,10;11,000001.SS;399001.SZ,^N225;^NZ50,0.007686028048865978,0.003843014024432989,0.003843014024432989,0.0019250934097294883,-1.3366044382401299e-15
full,000001.SS+399001.SZ->^N225+^STI,0;1,10;12,000001.SS;399001.SZ,^N225;^STI,0.011787612563370686,0.005893806281685343,0.005893806281685343,0.0029570412660144033,-2.3592239273284576e-15
full,000001.SS+399001.SZ->^N225+^STOXX50E,0;1,10;13,000001.SS;399001.SZ,^N225;^STOXX50E,0.015003421111366322,0.007501710555683161,0.007501710555683161,0.0037707676803202706,3.9898639947466563e-16
full,000001.SS+399001.SZ->^NZ50+^STI,0;1,11;12,000001.SS;399001.SZ,^NZ50;^STI,0.00576102434564163,0.002880512172820815,0.002880512172820815,0.0014420999402687661,-1.3981871216373065e-15
full,000001.SS+399001.SZ->^NZ50+^STOXX50E,0;1,11;13,000001.SS;399001.SZ,^NZ50;^STOXX50E,0.005381464714616868,0.002690732357308434,0.002690732357308434,0.0013468352263521696,3.86843335142828e-16
full,000001.SS+399001.SZ->^STI+^STOXX50E,0;1,12;13,000001.SS;399001.SZ,^STI;^STOXX50E,0.00572155663511964,0.00286077831755982,0.00286077831755982,0.0014334024831197793,-3.888382671402013e-15
full,000001.SS+IMOEX.ME->399001.SZ+^AXJO,0;2,1;3,000001.SS;IMOEX.ME,399001.SZ;^AXJO,0.037087158032591105,0.018543579016295553,0.018543579016295553,0.009365645693752986,2.060851489460447e-15
full,000001.SS+IMOEX.ME->399001.SZ+^DJI,0;2,1;4,000001.SS;IMOEX.ME,399001.SZ;^DJI,0.011609160723789813,0.0058045803618949066,0.0058045803618949066,0.002914892802469674,-2.2100377083944522e-15
full,000001.SS+IMOEX.ME->399001.SZ+^GSPC,0;2,1;5,000001.SS;IMOEX.ME,399001.SZ;^GSPC,0.010814910091706764,0.005407455045853382,0.005407455045853382,0.0027146657924898843,3.1068897454744615e-15
full,000001.SS+IMOEX.ME->399001.SZ+^HSI,0;2,1;6,000001.SS;IMOEX.ME,399001.SZ;^HSI,0.02972821321586494,0.01486410660793247,0.01486410660793247,0.007494431846063903,-3.5041414214731503e-16
full,000001.SS+IMOEX.ME->399001.SZ+^IXIC,0;2,1;7,000001.SS;IMOEX.ME,399001.SZ;^IXIC,0.012581598555854612,0.006290799277927306,0.006290799277927306,0.003159502297515198,3.0635216585750413e-15
full,000001.SS+IMOEX.ME->399001.SZ+^KS11,0;2,1;8,000001.SS;IMOEX.ME,399001.SZ;^KS11,0.026900150276460977,0.013450075138230488,0.013450075138230488,0.006780494541209991,-4.714978407704962e-15
full,000001.SS+IMOEX.ME->399001.SZ+^N100,0;2,1;9,000001.SS;IMOEX.ME,399001.SZ;^N100,0.011566579429100443,0.0057832897145502216,0.0057832897145502216,0.002901794562291181,-2.7269853042355408e-15
full,000001.SS+IMOEX.ME->399001.SZ+^N225,0;2,1;10,000001.SS;IMOEX.ME,399001.SZ;^N225,0.048115700019558005,0.024057850009779003,0.024057850009779003,0.012212045540792527,2.5326962749261384e-15
full,000001.SS+IMOEX.ME->399001.SZ+^NZ50,0;2,1;11,000001.SS;IMOEX.ME,399001.SZ;^NZ50,0.028595049550638407,0.014297524775319204,0.014297524775319204,0.007207604632502388,2.4216739724636227e-15
full,000001.SS+IMOEX.ME->399001.SZ+^STI,0;2,1;12,000001.SS;IMOEX.ME,399001.SZ;^STI,0.032921877634308316,0.016460938817154158,0.016460938817154158,0.008289432634612898,8.81239525796218e-16
full,000001.SS+IMOEX.ME->399001.SZ+^STOXX50E,0;2,1;13,000001.SS;IMOEX.ME,399001.SZ;^STOXX50E,0.011434466533053467,0.005717233266526733,0.005717233266526733,0.0028688493913503234,-1.4259426972529354e-15
full,000001.SS+IMOEX.ME->^AXJO+^DJI,0;2,3;4,000001.SS;IMOEX.ME,^AXJO;^DJI,0.012616224742714621,0.006308112371357311,0.006308112371357311,0.003167413319114644,1.6878859421254333e-15
full,000001.SS+IMOEX.ME->^AXJO+^GSPC,0;2,3;5,000001.SS;IMOEX.ME,^AXJO;^GSPC,0.014307708993754886,0.007153854496877443,0.007153854496877443,0.0035936406573799013,-5.7055055124877185e-15
full,000001.SS+IMOEX.ME->^AXJO+^HSI,0;2,3;6,000001.SS;IMOEX.ME,^AXJO;^HSI,0.04613568270021773,0.023067841350108864,0.023067841350108864,0.0116881881525157,-2.345346139520643e-15
full,000001.SS+IMOEX.ME->^AXJO+^IXIC,0;2,3;7,000001.SS;IMOEX.ME,^AXJO;^IXIC,0.01787499181840957,0.008937495909204785,0.008937495909204785,0.004497132244379929,7.806255641895632e-16
full,000001.SS+IMOEX.ME->^AXJO+^KS11,0;2,3;8,000001.SS;IMOEX.ME,^AXJO;^KS11,0.035405717565556216,0.017702858782778108,0.017702858782778108,0.008954730104804328,8.187894806610529e-16
full,000001.SS+IMOEX.ME->^AXJO+^N100,0;2,3;9,000001.SS;IMOEX.ME,^AXJO;^N100,0.011402852088025384,0.005701426044012692,0.005701426044012692,0.0028587359876020165,5.554584570077736e-15
full,000001.SS+IMOEX.ME->^AXJO+^N225,0;2,3;10,000001.SS;IMOEX.ME,^AXJO;^N225,0.043152678361110475,0.021576339180555237,0.021576339180555237,0.010953632429189798,-8.430756093247282e-15
full,000001.SS+IMOEX.ME->^AXJO+^NZ50,0;2,3;11,000001.SS;IMOEX.ME,^AXJO;^NZ50,0.03025521577048096,0.01512760788524048,0.01512760788524048,0.007643254375866297,-1.5959455978986625e-15
full,000001.SS+IMOEX.ME->^AXJO+^STI,0;2,3;12,000001.SS;IMOEX.ME,^AXJO;^STI,0.035117118656870616,0.017558559328435308,0.017558559328435308,0.008892791880115094,-3.011479954295737e-15
