,000001.SS,399001.SZ,IMOEX.ME,^AXJO,^DJI,^GSPC,^HSI,^IXIC,^KS11,^N100,^N225,^NZ50,^STI,^STOXX50E
10,0.03171789839248795,0.03348509262459487,0.014155728951535274,0.009096725437245823,0.0017459925799361287,0.0005316801874286625,0.02049610843437044,-0.0025586746938710547,0.005939399787978417,0.018463344031293794,0.0054581357336864755,0.0037233682566135684,0.017383686042036217,0.015247426350962101
11,-0.010375318704056724,-0.012932596025278187,-0.009261528436850242,-0.012643087985020784,-0.015686769208857143,-0.011762766025898763,-0.03891813503172159,-0.0011756544976133654,-0.023663218756659,-0.03439212486796439,-0.037786537896073114,-0.001712706518642193,-0.03028177426320422,-0.033398487193342596
12,-0.03285570134567628,-0.038433953590059744,0.02830048005492536,0.00463655459441803,0.007326514800300998,0.005181988635948542,-0.018390292901916183,8.276554861552654e-05,-0.002669534193268319,0.02151696110429846,-0.02460113350784532,-0.005382765749102347,-0.010631510245472597,0.02105277398602201
13,0.012447911159431335,0.013501126422672982,0.0240294316391525,0.010634047039921768,0.013186882920926735,0.020080726882213185,0.028620842978043015,0.026287944248924333,0.02091497841874901,0.031191311127452437,0.057104034443106855,0.006672416208980181,0.017374981405717804,0.026577167833552906
14,0.007498785785027273,0.007974775379091525,-0.0008268483929416703,0.018261869801712294,-0.013026970612290967,-0.015761545172821023,0.013515378259114641,-0.015959190825840963,0.0074214595076762535,-0.0028982293317030283,0.008945370275622366,0.008724256035945288,0.00215120048867945,-0.0071137120715256685
15,-0.0663816203050347,-0.07209644197639165,-0.006751340740565048,0.0,0.017597283067059877,0.014045237830368151,-0.02509702565522609,0.010825291855182329,-0.011548292720025444,0.00928694515246331,-0.023774745919441287,-0.00537287025967359,-0.014441740844789663,0.010294047436159914
16,-0.005187219284324307,-0.006465683373754416,0.02465523926499813,-0.012097041986171675,-0.013874952000074714,-0.01092292230052827,0.010109925678877474,-0.022024299616859366,0.01389046737187627,0.005561123627237485,0.02686796667476976,-3.585363877256498e-05,0.00022382078473626166,0.0034987989598587177
17,-0.02964192955204137,-0.03673370317130775,0.013843157515191606,0.006006567285206543,0.007820324606942819,0.005513350717590626,0.0074974107930589895,0.008581868184686314,0.004767630247285659,-0.012676543892637504,-0.007160935815017311,0.0012626882744690704,0.006369643099558786,-0.021269677724432334
18,0.03038811382315565,0.0362847224696754,0.007304242591688492,0.005870721072865237,0.0243841598869885,0.02445865099455702,0.02506780382608831,0.023523585912590406,0.0026813931684985803,0.02483989876434478,0.027597527599592553,0.003331196602536224,0.02568161371147415,0.021801861758143026
19,-0.017966577839616527,-0.010265773519334331,-0.006582179555033818,0.007582824301943347,-0.0010403065700543834,-0.00044333484554215374,-0.004460927801600789,0.0013904483908007137,0.006651203435553477,-0.004459218072328852,0.01961029853281815,0.0006917974656612813,-0.010207521731599556,-0.007939270444556001
20,0.02232947868950319,0.030522644966451296,-0.008466752148072132,-0.010023157462999421,-0.01813638583312205,-0.018920968718231457,-0.007615367075423762,-0.02263778327287369,-0.009510890697526087,-0.02137780732313832,-0.006432584524091567,0.0009049030423629034,-0.008947007800001572,-0.023159090271686722
21,-0.003761469896863545,0.0029029667081950095,-0.006796807678848715,-0.023607747695525205,0.011272448624076503,0.004979620021574149,-0.023688339594180263,-0.0028178031372547707,-0.008390251422359718,-0.014970626116985741,-0.032023273995037016,-0.007585263504029882,-0.011107387882179687,-0.018884173677407468
22,0.01513573658301226,0.015871207952248056,0.023530674599202328,0.021020962467186877,0.0048801327694860674,0.0015255682925232605,0.010032912282175843,0.0011803733527511184,0.013444087962271922,-0.0012636922117943428,-0.008544200789023293,0.0007041454625014154,0.0030337275767795546,0.0029887201574636535
23,-0.00632375045276401,-0.012286892620270606,-0.00411380527616334,-0.0008436026834708343,-0.012973836069496869,-0.01865415827635175,0.005462796907769629,-0.03300758779838375,0.0007981269720582773,-0.008878869786012267,-0.01331206344297442,0.002619634476173971,0.02498150688951295,-0.00895824315102356
24,0.0,0.0,-0.0206086096464011,-0.00016083704381664177,-0.011040060882058,-0.014255057923056924,0.0,-0.01836321876776026,0.0,-0.03408122908233757,0.010922029977939118,0.0,0.0,-0.03326954409257965
25,0.0,0.0,-0.012060276094692846,-0.029224573768214412,-0.0007908462674048877,-0.0006638406467605051,0.0,-0.00350546217101666,0.0,-0.01597950486732902,-0.05555175748477126,-0.013495338522183431,0.0,-0.017629153156754285
26,0.0,0.0,0.004325171733439603,-0.01174057504829662,-0.006241322749854561,-0.0001889681307609692,0.0,0.0034680745447666084,0.0,0.012236658819682944,-0.02340134896884294,-0.008571829863477376,-0.015795684625898865,0.019021321962506832
27,0.0,0.0,-0.01118414200999407,0.009461537104689555,-0.016124573743928394,-0.012377447329256164,-0.03924856011106037,-0.003917936767749097,-0.02976937865327134,-0.03640333773168969,0.0,-0.0054087812888994335,-0.017116361323759932,-0.03975363411955968
28,0.0,0.0,0.00841289515117527,-0.011641684834373223,0.019831209592565457,0.019330015207046358,-0.012272952965222572,0.016426926898683192,-0.014207048745907613,0.02344516430735233,-0.04962730268848503,-0.008902021323740072,0.0006576787351555424,0.02789095528509211
29,-0.006278379207119933,-0.0004798469913360748,0.0072159130151643325,0.016277146669779086,0.0,0.0,0.032150845676561346,0.0,0.014561483866519787,0.02985146516194348,0.06911309218771322,0.016764733321272374,0.02640088575140176,0.02780493527930883
30,0.03237924645162149,0.038203547391091774,0.008773361842243865,0.01363634192212615,0.013837248002296576,0.01638173774168461,0.010722409242774233,0.022443646797675854,0.013918421012014903,0.00020896465963193833,0.0019858222492850075,0.006786404242028254,0.013967029748515714,-0.00445971287628133
31,0.010788090919677806,0.011520685802496544,0.009335640738830975,-0.005698466634084909,0.015768659218030834,0.016346110625641508,-0.010382598092750328,0.021873754759793584,-0.0023116818520660942,0.026470279677202946,-0.013676220289037033,0.0016758494035897797,-0.011711001802360954,0.026740613629926635
32,-0.0015513598469354406,-0.00447463937950765,0.020629492372150615,0.022261155894781837,-0.0024583984950670157,-0.004676632123934432,0.022907069828505655,-0.010313122140480857,0.013130412398558278,-0.0015568533165488674,0.02250509560505698,0.0041863663622692115,0.016610906884368504,-0.0008873213396212165
33,-0.0010037091321839497,0.004528839832978804,-0.007687669292888444,-0.007883597279006338,-0.0013070679313571532,-2.603328180228459e-05,-0.004014645928370086,0.0037567198687984416,0.003869217758127874,-0.00585390401274033,-0.014278945436252855,0.004998070876577998,-0.00026341482883829315,-0.008359055894211487
34,0.023208844686166685,0.020325752583751466,0.016046813120333958,0.009724888903713591,0.013853694050249388,0.014350731099076697,0.009217703153735712,0.014585249301074299,6.261812763685981e-05,0.01769682488759461,0.008970625483433636,-0.00036641460699371464,0.0014216348143349933,0.02165814091786089
35,-0.008179093424338646,-0.006900642453699035,0.0,-0.004328336555076362,-0.011429287435325008,-0.012532577570788739,-0.0025366259053072326,-0.014773991905670414,-0.0011173320466486558,-0.012850146681106622,-0.0036688047417996472,0.00588058195582164,0.004283061378272279,-0.015986498490183187
36,0.008766841524375124,0.000772451921053019,-0.01387448399135316,-0.021229481686946272,0.003233062333123371,0.004429960034632252,-0.011517663632609754,0.008629053245707397,-0.0008832254608268642,-0.020043129686617256,-0.00852485444697848,0.008818373891108067,-0.019694442947656654,-0.023527491707708847
37,-0.06621331936991393,-0.07623001162289356,0.0036765944925623018,0.0012710268389497514,0.012796090529766602,0.011284366730450301,-0.015950425080262676,0.008677568126167046,0.003153100694198052,0.01693095578295445,0.014010017952509557,-0.0008173531456900918,-0.0063407900321301724,0.020072047916014135
38,0.009427338766666793,0.0023654550583174228,0.0070927187418536874,-0.0002459114237041149,-0.0034386998966784432,-0.001871865329564848,0.024856931807601512,0.0018031873821424682,0.0008284448188113913,0.013733135309220934,0.0029738451333152227,-4.816039073851641e-05,0.017507360589313237,0.01782163033553008
39,-0.029049966695676943,-0.051035526608856685,0.012819811504630074,0.00018438921724417412,-0.007447793522388224,-0.008154131091571593,-0.013110707508019459,-0.007109458255859735,-0.0018244279942587482,0.008898856645099151,-0.010035753202673803,0.0009457623705504403,0.006444898819709444,0.0056477911108032686
40,0.01667246755143026,0.024392959859749652,0.0021713530652283097,0.008446252183016867,0.020885335446832798,0.023588385401619227,0.01534484549745585,0.028474307907782048,0.0,0.015399381107893184,0.0036590416314918883,0.007997278038494926,0.005937643162882367,0.017044741286137643
41,0.04174494684330732,0.046567675572783074,-0.006162677802485916,0.019893126594173083,0.0020281862385385097,0.004085949861101668,0.030249193504472416,0.0029425752658625015,0.01592133647225058,0.0011694734038840693,0.040273461381771014,0.005108792944939822,0.01647927318675002,0.00855695927087119
42,0.0035299996948001677,-0.00044657063256536844,0.01400524918781798,0.011858804943067014,0.002634507176519918,0.0034926343203167676,-0.0030907563673494565,0.0008500835860125733,0.005504943891073033,-0.002850813053879797,0.012674759935832114,0.010680803373734449,0.0220008059277097,-0.003072002421101061
43,0.005018899387432718,-0.023349697173051354,0.010489902267644347,0.0017500377598747008,0.0037035624116423804,0.003300439865942195,0.011712420907073806,0.0020372777663961728,-0.0012979914085686772,0.009195279882862728,0.003215263282770664,0.005823916670655294,0.017558928601170365,0.008092305135823707
44,0.00803717996418385,0.01737209378973148,0.016516248438732894,0.010319809687670656,0.003942391884644181,0.0008846228008634327,-0.0008418454915233298,-0.0018609593240466182,0.001144750468374589,-0.005141721114939379,-0.006099098115035062,0.0001246847745726143,-0.004766360539989911,-0.005367734370128829
45,0.0013957807020643642,0.0029738527261962133,0.0,-0.006789702079810667,-0.006454540993269475,-0.011303756056006087,-0.007375479193390433,-0.012702902949721206,-0.006019500822941559,-0.00860144830553633,-0.007607808485646572,0.00432004312858858,-0.015972404506736204,-0.006335654941572955
46,-0.01347398578720771,-0.02176993113780945,-0.014011808020465644,0.009585896256062654,0.0021351601341326187,0.005039672782814364,-0.0007658655557847283,0.005483122411773067,0.0035033806187083627,0.006067000576306825,-0.008433838927944137,0.0016335352566994032,0.011329081446122657,0.004709039826876094
47,-0.02040902198364769,-0.0140421188815818,0.0008652680769589693,-0.0013776835014880362,-0.0003076005452591346,0.00015579279712252259,-0.0005922782798410964,-0.002617614981298644,0.008352336138491623,-0.015507842110014991,0.012548498521587348,0.007870136476070044,-0.00046616347054939666,-0.015166552939546385
48,0.0019878110868827292,-0.0028729998681367164,-0.0043018412896795866,0.0031599511948208203,0.012756070548144649,0.016262545588850763,0.010709816826118157,0.018343612567711887,0.0010556790467441957,0.028928359738294773,0.0051208404737845825,0.0010949848834354015,0.007002532861483779,0.034090042617665794
