experiment_kind,model,dimension,component_te_spec,sample_size,seed,source_scale,eta,bandwidth_orientation,median,sigma,kde_cs,theory_te,theory_gc,theory_cs,theory_rho2,sample_gc,sample_te,sample_canonical_cs,sample_rho2,gc_vs_canonical_error
main,scalar_te_0.05,1,0.05,1024,11,1.0,0.05,samplewise,1.577398081179926,0.0788699040589963,0.24843491943705232,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.11576238425554501,0.057881192127772506,0.030172538443465922,0.109313160629,-8.187894806610529e-16
main,scalar_te_0.05,1,0.05,1024,11,1.0,0.2,official-featurewise,32.76324055698044,6.552648111396088,3.805216053365257e-08,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.11576238425554501,0.057881192127772506,0.030172538443465922,0.109313160629,-8.187894806610529e-16
main,scalar_te_0.05,1,0.05,1024,11,1.0,0.2,samplewise,1.577398081179926,0.3154796162359852,0.03478372320030587,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.11576238425554501,0.057881192127772506,0.030172538443465922,0.109313160629,-8.187894806610529e-16
main,scalar_te_0.05,1,0.05,1024,29,1.0,0.02,official-featurewise,32.9650168888399,0.659300337776798,0.0121255812700376,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.11744065409552067,0.05872032704776033,0.03062771905913764,0.11080671984,3.885780586188048e-16
main,scalar_te_0.05,1,0.05,1024,29,1.0,0.02,samplewise,1.6144312407660908,0.03228862481532182,0.2596863230889159,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.11744065409552067,0.05872032704776033,0.03062771905913764,0.11080671984,3.885780586188048e-16
main,scalar_te_0.05,1,0.05,1024,29,1.0,0.05,official-featurewise,32.9650168888399,1.648250844441995,0.0004389969230764734,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.11744065409552067,0.05872032704776033,0.03062771905913764,0.11080671984,3.885780586188048e-16
main,scalar_te_0.05,1,0.05,1024,29,1.0,0.05,samplewise,1.6144312407660908,0.08072156203830455,0.2668435238153357,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.11744065409552067,0.05872032704776033,0.03062771905913764,0.11080671984,3.885780586188048e-16
main,scalar_te_0.05,1,0.05,1024,29,1.0,0.2,official-featurewise,32.9650168888399,6.59300337776798,4.046774293442468e-08,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.11744065409552067,0.05872032704776033,0.03062771905913764,0.11080671984,3.885780586188048e-16
main,scalar_te_0.05,1,0.05,1024,29,1.0,0.2,samplewise,1.6144312407660908,0.3228862481532182,0.03729898501106277,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.11744065409552067,0.05872032704776033,0.03062771905913764,0.11080671984,3.885780586188048e-16
main,scalar_te_0.05,1,0.05,1024,47,1.0,0.02,official-featurewise,31.87271343917681,0.6374542687835362,0.007876177802213391,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.07354830256774551,0.03677415128387276,0.018887959590843093,0.0709087327862,-4.579669976578771e-16
main,scalar_te_0.05,1,0.05,1024,47,1.0,0.02,samplewise,1.5374014834133465,0.03074802966826693,0.2270112329177696,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.07354830256774551,0.03677415128387276,0.018887959590843093,0.0709087327862,-4.579669976578771e-16
main,scalar_te_0.05,1,0.05,1024,47,1.0,0.05,official-featurewise,31.87271343917681,1.5936356719588405,0.00027345923603050437,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.07354830256774551,0.03677415128387276,0.018887959590843093,0.0709087327862,-4.579669976578771e-16
main,scalar_te_0.05,1,0.05,1024,47,1.0,0.05,samplewise,1.5374014834133465,0.07687007417066732,0.23080000495057007,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.07354830256774551,0.03677415128387276,0.018887959590843093,0.0709087327862,-4.579669976578771e-16
main,scalar_te_0.05,1,0.05,1024,47,1.0,0.2,official-featurewise,31.87271343917681,6.374542687835362,2.2674168320691024e-08,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.07354830256774551,0.03677415128387276,0.018887959590843093,0.0709087327862,-4.579669976578771e-16
main,scalar_te_0.05,1,0.05,1024,47,1.0,0.2,samplewise,1.5374014834133465,0.3074802966826693,0.028782589834705163,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.07354830256774551,0.03677415128387276,0.018887959590843093,0.0709087327862,-4.579669976578771e-16
main,scalar_te_0.05,1,0.05,1024,71,1.0,0.02,official-featurewise,32.113401128938534,0.6422680225787707,0.0094360919155001,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.10753405944213976,0.05376702972106988,0.027948053861944454,0.101954065014,1.4016565685892601e-15
main,scalar_te_0.05,1,0.05,1024,71,1.0,0.02,samplewise,1.547743908281827,0.03095487816563654,0.257456025306082,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.10753405944213976,0.05376702972106988,0.027948053861944454,0.101954065014,1.4016565685892601e-15
main,scalar_te_0.05,1,0.05,1024,71,1.0,0.05,official-featurewise,32.113401128938534,1.6056700564469268,0.0003986120581309649,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.10753405944213976,0.05376702972106988,0.027948053861944454,0.101954065014,1.4016565685892601e-15
main,scalar_te_0.05,1,0.05,1024,71,1.0,0.05,samplewise,1.547743908281827,0.07738719541409135,0.25082692563186626,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.10753405944213976,0.05376702972106988,0.027948053861944454,0.101954065014,1.4016565685892601e-15
main,scalar_te_0.05,1,0.05,1024,71,1.0,0.2,official-featurewise,32.113401128938534,6.422680225787707,3.138513449130187e-08,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.10753405944213976,0.05376702972106988,0.027948053861944454,0.101954065014,1.4016565685892601e-15
main,scalar_te_0.05,1,0.05,1024,71,1.0,0.2,samplewise,1.547743908281827,0.3095487816563654,0.028514047212215843,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.10753405944213976,0.05376702972106988,0.027948053861944454,0.101954065014,1.4016565685892601e-15
main,scalar_te_0.05,1,0.05,1024,101,1.0,0.02,official-featurewise,33.33769907591797,0.6667539815183594,0.006574437708462,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.08784449959733273,0.043922249798666366,0.022673916663299046,0.0840967110193,4.718447854656915e-16
main,scalar_te_0.05,1,0.05,1024,101,1.0,0.02,samplewise,1.6029217864086547,0.032058435728173094,0.2084032917204297,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.08784449959733273,0.043922249798666366,0.022673916663299046,0.0840967110193,4.718447854656915e-16
main,scalar_te_0.05,1,0.05,1024,101,1.0,0.05,official-featurewise,33.33769907591797,1.6668849537958985,0.00030527743219366243,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.08784449959733273,0.043922249798666366,0.022673916663299046,0.0840967110193,4.718447854656915e-16
main,scalar_te_0.05,1,0.05,1024,101,1.0,0.05,samplewise,1.6029217864086547,0.08014608932043274,0.2333502172910933,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.08784449959733273,0.043922249798666366,0.022673916663299046,0.0840967110193,4.718447854656915e-16
main,scalar_te_0.05,1,0.05,1024,101,1.0,0.2,official-featurewise,33.33769907591797,6.667539815183594,2.806198295957074e-08,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.08784449959733273,0.043922249798666366,0.022673916663299046,0.0840967110193,4.718447854656915e-16
main,scalar_te_0.05,1,0.05,1024,101,1.0,0.2,samplewise,1.6029217864086547,0.32058435728173096,0.021816246206942225,0.05,0.1,0.02592178699925464,[0.09516258196404048],0.08784449959733273,0.043922249798666366,0.022673916663299046,0.0840967110193,4.718447854656915e-16
main,scalar_te_0.25,1,0.25,256,11,1.0,0.02,official-featurewise,17.765269225971004,0.35530538451942006,0.07098885809187117,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.4515044104045833,0.22575220520229164,0.1305261669154083,0.363330381609,0.0
main,scalar_te_0.25,1,0.25,256,11,1.0,0.02,samplewise,1.728076773098657,0.034561535461973145,0.22655739498113725,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.4515044104045833,0.22575220520229164,0.1305261669154083,0.363330381609,0.0
main,scalar_te_0.25,1,0.25,256,11,1.0,0.05,official-featurewise,17.765269225971004,0.8882634612985503,0.014444468889362128,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.4515044104045833,0.22575220520229164,0.1305261669154083,0.363330381609,0.0
main,scalar_te_0.25,1,0.25,256,11,1.0,0.05,samplewise,1.728076773098657,0.08640383865493285,0.22505681092151697,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.4515044104045833,0.22575220520229164,0.1305261669154083,0.363330381609,0.0
main,scalar_te_0.25,1,0.25,256,11,1.0,0.2,official-featurewise,17.765269225971004,3.553053845194201,1.9288441752252083e-05,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.4515044104045833,0.22575220520229164,0.1305261669154083,0.363330381609,0.0
main,scalar_te_0.25,1,0.25,256,11,1.0,0.2,samplewise,1.728076773098657,0.3456153546197314,0.07333163150335764,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.4515044104045833,0.22575220520229164,0.1305261669154083,0.363330381609,0.0
main,scalar_te_0.25,1,0.25,256,29,1.0,0.02,official-featurewise,19.60556334118622,0.3921112668237244,0.072896198634119,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5770156381355767,0.28850781906778833,0.17241542271009153,0.438428198275,-2.220446049250313e-16
main,scalar_te_0.25,1,0.25,256,29,1.0,0.02,samplewise,1.792481761442419,0.03584963522884838,0.19801727481892062,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5770156381355767,0.28850781906778833,0.17241542271009153,0.438428198275,-2.220446049250313e-16
main,scalar_te_0.25,1,0.25,256,29,1.0,0.05,official-featurewise,19.60556334118622,0.980278167059311,0.016263512746316877,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5770156381355767,0.28850781906778833,0.17241542271009153,0.438428198275,-2.220446049250313e-16
main,scalar_te_0.25,1,0.25,256,29,1.0,0.05,samplewise,1.792481761442419,0.08962408807212097,0.23135445042481884,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5770156381355767,0.28850781906778833,0.17241542271009153,0.438428198275,-2.220446049250313e-16
main,scalar_te_0.25,1,0.25,256,29,1.0,0.2,official-featurewise,19.60556334118622,3.921112668237244,1.6994325648056474e-05,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5770156381355767,0.28850781906778833,0.17241542271009153,0.438428198275,-2.220446049250313e-16
main,scalar_te_0.25,1,0.25,256,29,1.0,0.2,samplewise,1.792481761442419,0.35849635228848387,0.07893377312719885,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5770156381355767,0.28850781906778833,0.17241542271009153,0.438428198275,-2.220446049250313e-16
main,scalar_te_0.25,1,0.25,256,47,1.0,0.02,official-featurewise,18.400302685845297,0.3680060537169059,0.07828972454480798,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5485083022121627,0.27425415110608137,0.16271097528842024,0.422188912641,2.220446049250313e-16
main,scalar_te_0.25,1,0.25,256,47,1.0,0.02,samplewise,1.705626542015382,0.03411253084030764,0.19696220974986112,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5485083022121627,0.27425415110608137,0.16271097528842024,0.422188912641,2.220446049250313e-16
main,scalar_te_0.25,1,0.25,256,47,1.0,0.05,official-featurewise,18.400302685845297,0.9200151342922649,0.012341632007967007,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5485083022121627,0.27425415110608137,0.16271097528842024,0.422188912641,2.220446049250313e-16
main,scalar_te_0.25,1,0.25,256,47,1.0,0.05,samplewise,1.705626542015382,0.0852813271007691,0.23301078985911516,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5485083022121627,0.27425415110608137,0.16271097528842024,0.422188912641,2.220446049250313e-16
main,scalar_te_0.25,1,0.25,256,47,1.0,0.2,official-featurewise,18.400302685845297,3.6800605371690596,1.798415490128491e-05,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5485083022121627,0.27425415110608137,0.16271097528842024,0.422188912641,2.220446049250313e-16
main,scalar_te_0.25,1,0.25,256,47,1.0,0.2,samplewise,1.705626542015382,0.3411253084030764,0.08671421057429818,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5485083022121627,0.27425415110608137,0.16271097528842024,0.422188912641,2.220446049250313e-16
main,scalar_te_0.25,1,0.25,256,71,1.0,0.02,official-featurewise,17.54861448410249,0.3509722896820498,0.0484763742787333,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.45275624212933896,0.22637812106466948,0.1309330384599629,0.364126886187,-8.881784197001252e-16
main,scalar_te_0.25,1,0.25,256,71,1.0,0.02,samplewise,1.6845057960667695,0.03369011592133539,0.18105964014109333,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.45275624212933896,0.22637812106466948,0.1309330384599629,0.364126886187,-8.881784197001252e-16
main,scalar_te_0.25,1,0.25,256,71,1.0,0.05,official-featurewise,17.54861448410249,0.8774307242051246,0.009280578269585504,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.45275624212933896,0.22637812106466948,0.1309330384599629,0.364126886187,-8.881784197001252e-16
main,scalar_te_0.25,1,0.25,256,71,1.0,0.05,samplewise,1.6845057960667695,0.08422528980333849,0.24108983046992627,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.45275624212933896,0.22637812106466948,0.1309330384599629,0.364126886187,-8.881784197001252e-16
main,scalar_te_0.25,1,0.25,256,71,1.0,0.2,official-featurewise,17.54861448410249,3.5097228968204983,1.9162424273133638e-05,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.45275624212933896,0.22637812106466948,0.1309330384599629,0.364126886187,-8.881784197001252e-16
main,scalar_te_0.25,1,0.25,256,71,1.0,0.2,samplewise,1.6845057960667695,0.33690115921335395,0.05234785190144109,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.45275624212933896,0.22637812106466948,0.1309330384599629,0.364126886187,-8.881784197001252e-16
main,scalar_te_0.25,1,0.25,256,101,1.0,0.02,official-featurewise,18.011436570393823,0.3602287314078765,0.06717188047560185,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.43897464954441073,0.21948732477220537,0.12646623177524285,0.355302877212,-5.551115123125783e-17
main,scalar_te_0.25,1,0.25,256,101,1.0,0.02,samplewise,1.7003288422577025,0.034006576845154055,0.21203680827036475,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.43897464954441073,0.21948732477220537,0.12646623177524285,0.355302877212,-5.551115123125783e-17
main,scalar_te_0.25,1,0.25,256,101,1.0,0.05,official-featurewise,18.011436570393823,0.9005718285196912,0.013989043411672952,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.43897464954441073,0.21948732477220537,0.12646623177524285,0.355302877212,-5.551115123125783e-17
main,scalar_te_0.25,1,0.25,256,101,1.0,0.05,samplewise,1.7003288422577025,0.08501644211288513,0.2210268958579018,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.43897464954441073,0.21948732477220537,0.12646623177524285,0.355302877212,-5.551115123125783e-17
main,scalar_te_0.25,1,0.25,256,101,1.0,0.2,official-featurewise,18.011436570393823,3.602287314078765,2.0352835583992146e-05,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.43897464954441073,0.21948732477220537,0.12646623177524285,0.355302877212,-5.551115123125783e-17
main,scalar_te_0.25,1,0.25,256,101,1.0,0.2,samplewise,1.7003288422577025,0.3400657684515405,0.07211230197417784,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.43897464954441073,0.21948732477220537,0.12646623177524285,0.355302877212,-5.551115123125783e-17
main,scalar_te_0.25,1,0.25,512,11,1.0,0.02,official-featurewise,25.344042084892,0.50688084169784,0.052018587918372106,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.4034265744529739,0.20171328722648696,0.1150728619489512,0.331972924748,-2.220446049250313e-16
main,scalar_te_0.25,1,0.25,512,11,1.0,0.02,samplewise,1.7578847507290478,0.03515769501458096,0.20909162362819878,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.4034265744529739,0.20171328722648696,0.1150728619489512,0.331972924748,-2.220446049250313e-16
main,scalar_te_0.25,1,0.25,512,11,1.0,0.05,official-featurewise,25.344042084892,1.2672021042446,0.004821605395758155,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.4034265744529739,0.20171328722648696,0.1150728619489512,0.331972924748,-2.220446049250313e-16
main,scalar_te_0.25,1,0.25,512,11,1.0,0.05,samplewise,1.7578847507290478,0.0878942375364524,0.25431871491554325,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.4034265744529739,0.20171328722648696,0.1150728619489512,0.331972924748,-2.220446049250313e-16
main,scalar_te_0.25,1,0.25,512,11,1.0,0.2,official-featurewise,25.344042084892,5.0688084169784,1.4699047419242106e-06,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.4034265744529739,0.20171328722648696,0.1150728619489512,0.331972924748,-2.220446049250313e-16
main,scalar_te_0.25,1,0.25,512,11,1.0,0.2,samplewise,1.7578847507290478,0.3515769501458096,0.08502934064904011,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.4034265744529739,0.20171328722648696,0.1150728619489512,0.331972924748,-2.220446049250313e-16
main,scalar_te_0.25,1,0.25,512,29,1.0,0.02,official-featurewise,26.409736623050637,0.5281947324610128,0.050393761529278436,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5471987723849581,0.27359938619247903,0.16226781360949316,0.421431756136,-1.4432899320127035e-15
main,scalar_te_0.25,1,0.25,512,29,1.0,0.02,samplewise,1.7808492928461601,0.0356169858569232,0.1927857613358004,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5471987723849581,0.27359938619247903,0.16226781360949316,0.421431756136,-1.4432899320127035e-15
main,scalar_te_0.25,1,0.25,512,29,1.0,0.05,official-featurewise,26.409736623050637,1.320486831152532,0.004901773707487678,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5471987723849581,0.27359938619247903,0.16226781360949316,0.421431756136,-1.4432899320127035e-15
main,scalar_te_0.25,1,0.25,512,29,1.0,0.05,samplewise,1.7808492928461601,0.08904246464230801,0.2468902454848827,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5471987723849581,0.27359938619247903,0.16226781360949316,0.421431756136,-1.4432899320127035e-15
main,scalar_te_0.25,1,0.25,512,29,1.0,0.2,official-featurewise,26.409736623050637,5.281947324610128,1.9036909613134867e-06,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5471987723849581,0.27359938619247903,0.16226781360949316,0.421431756136,-1.4432899320127035e-15
main,scalar_te_0.25,1,0.25,512,29,1.0,0.2,samplewise,1.7808492928461601,0.35616985856923206,0.07671749951957096,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5471987723849581,0.27359938619247903,0.16226781360949316,0.421431756136,-1.4432899320127035e-15
main,scalar_te_0.25,1,0.25,512,47,1.0,0.02,official-featurewise,24.854273559152222,0.49708547118304447,0.053202028908259535,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.4032870256957009,0.20164351284785045,0.11502850386805068,0.331879695895,3.3306690738754696e-16
main,scalar_te_0.25,1,0.25,512,47,1.0,0.02,samplewise,1.6578234749259988,0.033156469498519976,0.2329022153912801,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.4032870256957009,0.20164351284785045,0.11502850386805068,0.331879695895,3.3306690738754696e-16
main,scalar_te_0.25,1,0.25,512,47,1.0,0.05,official-featurewise,24.854273559152222,1.2427136779576111,0.004698652215488153,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.4032870256957009,0.20164351284785045,0.11502850386805068,0.331879695895,3.3306690738754696e-16
main,scalar_te_0.25,1,0.25,512,47,1.0,0.05,samplewise,1.6578234749259988,0.08289117374629995,0.2696457558157235,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.4032870256957009,0.20164351284785045,0.11502850386805068,0.331879695895,3.3306690738754696e-16
main,scalar_te_0.25,1,0.25,512,47,1.0,0.2,official-featurewise,24.854273559152222,4.9708547118304445,1.3169607413487938e-06,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.4032870256957009,0.20164351284785045,0.11502850386805068,0.331879695895,3.3306690738754696e-16
main,scalar_te_0.25,1,0.25,512,47,1.0,0.2,samplewise,1.6578234749259988,0.3315646949851998,0.08150993923153749,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.4032870256957009,0.20164351284785045,0.11502850386805068,0.331879695895,3.3306690738754696e-16
main,scalar_te_0.25,1,0.25,512,71,1.0,0.02,official-featurewise,24.773175112229577,0.49546350224459157,0.046685156647800596,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5273986721353755,0.26369933606768775,0.15559564953039484,0.409861882567,-7.771561172376096e-16
main,scalar_te_0.25,1,0.25,512,71,1.0,0.02,samplewise,1.7263766697036125,0.03452753339407225,0.21173321368180353,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5273986721353755,0.26369933606768775,0.15559564953039484,0.409861882567,-7.771561172376096e-16
main,scalar_te_0.25,1,0.25,512,71,1.0,0.05,official-featurewise,24.773175112229577,1.238658755611479,0.005058357869337726,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5273986721353755,0.26369933606768775,0.15559564953039484,0.409861882567,-7.771561172376096e-16
main,scalar_te_0.25,1,0.25,512,71,1.0,0.05,samplewise,1.7263766697036125,0.08631883348518063,0.23606263832940932,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5273986721353755,0.26369933606768775,0.15559564953039484,0.409861882567,-7.771561172376096e-16
main,scalar_te_0.25,1,0.25,512,71,1.0,0.2,official-featurewise,24.773175112229577,4.954635022445916,2.23595500870033e-06,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5273986721353755,0.26369933606768775,0.15559564953039484,0.409861882567,-7.771561172376096e-16
main,scalar_te_0.25,1,0.25,512,71,1.0,0.2,samplewise,1.7263766697036125,0.3452753339407225,0.06671551160832223,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5273986721353755,0.26369933606768775,0.15559564953039484,0.409861882567,-7.771561172376096e-16
main,scalar_te_0.25,1,0.25,512,101,1.0,0.02,official-featurewise,26.50797780585954,0.5301595561171908,0.045276032904695285,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.4363082600885376,0.2181541300442688,0.12560520278053772,0.353581569783,9.43689570931383e-16
main,scalar_te_0.25,1,0.25,512,101,1.0,0.02,samplewise,1.8147178842170155,0.03629435768434031,0.17943775541831553,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.4363082600885376,0.2181541300442688,0.12560520278053772,0.353581569783,9.43689570931383e-16
main,scalar_te_0.25,1,0.25,512,101,1.0,0.05,official-featurewise,26.50797780585954,1.325398890292977,0.00468712877443167,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.4363082600885376,0.2181541300442688,0.12560520278053772,0.353581569783,9.43689570931383e-16
main,scalar_te_0.25,1,0.25,512,101,1.0,0.05,samplewise,1.8147178842170155,0.09073589421085078,0.2323439306813153,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.4363082600885376,0.2181541300442688,0.12560520278053772,0.353581569783,9.43689570931383e-16
main,scalar_te_0.25,1,0.25,512,101,1.0,0.2,official-featurewise,26.50797780585954,5.301595561171908,1.3872842998807755e-06,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.4363082600885376,0.2181541300442688,0.12560520278053772,0.353581569783,9.43689570931383e-16
main,scalar_te_0.25,1,0.25,512,101,1.0,0.2,samplewise,1.8147178842170155,0.3629435768434031,0.07037200816120048,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.4363082600885376,0.2181541300442688,0.12560520278053772,0.353581569783,9.43689570931383e-16
main,scalar_te_0.25,1,0.25,1024,11,1.0,0.02,official-featurewise,37.04086330238333,0.7408172660476666,0.026686147897276413,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5386978117614282,0.2693489058807141,0.15939664053237118,0.41649240541,-1.3322676295501878e-15
main,scalar_te_0.25,1,0.25,1024,11,1.0,0.02,samplewise,1.7875253713076447,0.03575050742615289,0.2392352686771364,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5386978117614282,0.2693489058807141,0.15939664053237118,0.41649240541,-1.3322676295501878e-15
main,scalar_te_0.25,1,0.25,1024,11,1.0,0.05,official-featurewise,37.04086330238333,1.8520431651191664,0.001256029612676457,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5386978117614282,0.2693489058807141,0.15939664053237118,0.41649240541,-1.3322676295501878e-15
main,scalar_te_0.25,1,0.25,1024,11,1.0,0.05,samplewise,1.7875253713076447,0.08937626856538224,0.24259800613052818,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5386978117614282,0.2693489058807141,0.15939664053237118,0.41649240541,-1.3322676295501878e-15
main,scalar_te_0.25,1,0.25,1024,11,1.0,0.2,official-featurewise,37.04086330238333,7.408172660476666,1.568254823780535e-07,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5386978117614282,0.2693489058807141,0.15939664053237118,0.41649240541,-1.3322676295501878e-15
main,scalar_te_0.25,1,0.25,1024,11,1.0,0.2,samplewise,1.7875253713076447,0.35750507426152894,0.08204628308982365,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5386978117614282,0.2693489058807141,0.15939664053237118,0.41649240541,-1.3322676295501878e-15
main,scalar_te_0.25,1,0.25,1024,29,1.0,0.02,official-featurewise,37.44207850680718,0.7488415701361436,0.029904106104609696,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5107063363623878,0.2553531681811939,0.15001253474548693,0.399928423289,-1.9984014443252818e-15
main,scalar_te_0.25,1,0.25,1024,29,1.0,0.02,samplewise,1.8184367951408116,0.03636873590281623,0.21355492029199574,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5107063363623878,0.2553531681811939,0.15001253474548693,0.399928423289,-1.9984014443252818e-15
main,scalar_te_0.25,1,0.25,1024,29,1.0,0.05,official-featurewise,37.44207850680718,1.872103925340359,0.0011803598092257062,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5107063363623878,0.2553531681811939,0.15001253474548693,0.399928423289,-1.9984014443252818e-15
main,scalar_te_0.25,1,0.25,1024,29,1.0,0.05,samplewise,1.8184367951408116,0.09092183975704059,0.2332221044557432,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5107063363623878,0.2553531681811939,0.15001253474548693,0.399928423289,-1.9984014443252818e-15
main,scalar_te_0.25,1,0.25,1024,29,1.0,0.2,official-featurewise,37.44207850680718,7.488415701361436,1.4019050453839554e-07,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5107063363623878,0.2553531681811939,0.15001253474548693,0.399928423289,-1.9984014443252818e-15
main,scalar_te_0.25,1,0.25,1024,29,1.0,0.2,samplewise,1.8184367951408116,0.36368735902816235,0.08856240264096726,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.5107063363623878,0.2553531681811939,0.15001253474548693,0.399928423289,-1.9984014443252818e-15
main,scalar_te_0.25,1,0.25,1024,47,1.0,0.02,official-featurewise,35.46677996681001,0.7093355993362002,0.024798982355747512,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.43337591532215886,0.21668795766107943,0.1246594889420266,0.351683266202,-2.7755575615628914e-16
main,scalar_te_0.25,1,0.25,1024,47,1.0,0.02,samplewise,1.7099876077043863,0.03419975215408773,0.2471880292625901,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.43337591532215886,0.21668795766107943,0.1246594889420266,0.351683266202,-2.7755575615628914e-16
main,scalar_te_0.25,1,0.25,1024,47,1.0,0.05,official-featurewise,35.46677996681001,1.7733389983405006,0.0010356694923885357,0.25,0.5,0.14645191304295052,[0.3934693402873666],0.43337591532215886,0.21668795766107943,0.1246594889420266,0.351683266202,-2.7755575615628914e-16
